# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	995	265	0	
Node1	NA	716	847	1	
Node2	NA	541	792	2	
Node3	NA	309	427	3	
Node4	NA	231	199	4	
Node5	NA	150	583	5	
Node6	NA	812	534	6	
Node7	NA	239	368	7	
Node8	NA	6	275	8	
Node9	NA	632	469	9	
Node10	NA	703	238	10	
Node11	NA	128	275	11	
Node12	NA	966	495	12	
Node13	NA	900	575	13	
Node14	NA	125	517	14	
Node15	NA	504	281	15	
Node16	NA	352	636	16	
Node17	NA	488	687	17	
Node18	NA	762	643	18	
Node19	NA	614	290	19	
Node20	NA	268	768	20	
Node21	NA	514	889	21	
Node22	NA	132	586	22	
Node23	NA	458	724	23	
Node24	NA	378	375	24	
Node25	NA	812	687	25	
Node26	NA	40	309	26	
Node27	NA	640	251	27	
Node28	NA	493	434	28	
Node29	NA	905	587	29	
Node30	NA	969	774	30	
Node31	NA	649	507	31	
Node32	NA	727	42	32	
Node33	NA	574	287	33	
Node34	NA	236	405	34	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node4	Node0	30.0kbps	30	20ms	
Node4	Node3	30.0kbps	30	20ms	
Node4	Node1	30.0kbps	30	20ms	
Node4	Node2	30.0kbps	30	20ms	
Node5	Node3	30.0kbps	30	20ms	
Node5	Node1	30.0kbps	30	20ms	
Node5	Node4	30.0kbps	30	20ms	
Node5	Node0	30.0kbps	30	20ms	
Node6	Node5	30.0kbps	30	20ms	
Node6	Node1	30.0kbps	30	20ms	
Node6	Node0	30.0kbps	30	20ms	
Node6	Node3	30.0kbps	30	20ms	
Node7	Node3	30.0kbps	30	20ms	
Node7	Node1	30.0kbps	30	20ms	
Node7	Node2	30.0kbps	30	20ms	
Node7	Node5	30.0kbps	30	20ms	
Node8	Node3	30.0kbps	30	20ms	
Node8	Node4	30.0kbps	30	20ms	
Node8	Node5	30.0kbps	30	20ms	
Node8	Node0	30.0kbps	30	20ms	
Node9	Node1	30.0kbps	30	20ms	
Node9	Node7	30.0kbps	30	20ms	
Node9	Node6	30.0kbps	30	20ms	
Node9	Node8	30.0kbps	30	20ms	
Node10	Node0	30.0kbps	30	20ms	
Node10	Node9	30.0kbps	30	20ms	
Node10	Node4	30.0kbps	30	20ms	
Node10	Node2	30.0kbps	30	20ms	
Node11	Node3	30.0kbps	30	20ms	
Node11	Node7	30.0kbps	30	20ms	
Node11	Node4	30.0kbps	30	20ms	
Node11	Node9	30.0kbps	30	20ms	
Node12	Node9	30.0kbps	30	20ms	
Node12	Node0	30.0kbps	30	20ms	
Node12	Node6	30.0kbps	30	20ms	
Node12	Node2	30.0kbps	30	20ms	
Node13	Node6	30.0kbps	30	20ms	
Node13	Node1	30.0kbps	30	20ms	
Node13	Node12	30.0kbps	30	20ms	
Node13	Node11	30.0kbps	30	20ms	
Node14	Node4	30.0kbps	30	20ms	
Node14	Node5	30.0kbps	30	20ms	
Node14	Node1	30.0kbps	30	20ms	
Node14	Node8	30.0kbps	30	20ms	
Node15	Node10	30.0kbps	30	20ms	
Node15	Node3	30.0kbps	30	20ms	
Node15	Node0	30.0kbps	30	20ms	
Node15	Node1	30.0kbps	30	20ms	
Node16	Node7	30.0kbps	30	20ms	
Node16	Node15	30.0kbps	30	20ms	
Node16	Node1	30.0kbps	30	20ms	
Node16	Node2	30.0kbps	30	20ms	
Node17	Node16	30.0kbps	30	20ms	
Node17	Node2	30.0kbps	30	20ms	
Node17	Node3	30.0kbps	30	20ms	
Node17	Node1	30.0kbps	30	20ms	
Node18	Node5	30.0kbps	30	20ms	
Node18	Node14	30.0kbps	30	20ms	
Node18	Node15	30.0kbps	30	20ms	
Node18	Node16	30.0kbps	30	20ms	
Node19	Node1	30.0kbps	30	20ms	
Node19	Node12	30.0kbps	30	20ms	
Node19	Node4	30.0kbps	30	20ms	
Node19	Node15	30.0kbps	30	20ms	
Node20	Node17	30.0kbps	30	20ms	
Node20	Node15	30.0kbps	30	20ms	
Node20	Node16	30.0kbps	30	20ms	
Node20	Node5	30.0kbps	30	20ms	
