# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	674	525	0	
Node1	NA	390	709	1	
Node2	NA	336	502	2	
Node3	NA	68	969	3	
Node4	NA	333	371	4	
Node5	NA	348	91	5	
Node6	NA	755	662	6	
Node7	NA	143	618	7	
Node8	NA	428	136	8	
Node9	NA	193	325	9	
Node10	NA	133	574	10	
Node11	NA	506	514	11	
Node12	NA	685	848	12	
Node13	NA	64	855	13	
Node14	NA	8	681	14	
Node15	NA	105	237	15	
Node16	NA	487	527	16	
Node17	NA	569	509	17	
Node18	NA	541	961	18	
Node19	NA	768	731	19	
Node20	NA	849	798	20	
Node21	NA	916	742	21	
Node22	NA	661	935	22	
Node23	NA	955	437	23	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node3	Node2	30.0kbps	30	20ms	
Node3	Node1	30.0kbps	30	20ms	
Node3	Node0	30.0kbps	30	20ms	
Node4	Node2	30.0kbps	30	20ms	
Node4	Node0	30.0kbps	30	20ms	
Node4	Node1	30.0kbps	30	20ms	
Node5	Node2	30.0kbps	30	20ms	
Node5	Node0	30.0kbps	30	20ms	
Node5	Node4	30.0kbps	30	20ms	
Node6	Node0	30.0kbps	30	20ms	
Node6	Node2	30.0kbps	30	20ms	
Node6	Node3	30.0kbps	30	20ms	
Node7	Node2	30.0kbps	30	20ms	
Node7	Node4	30.0kbps	30	20ms	
Node7	Node1	30.0kbps	30	20ms	
Node8	Node6	30.0kbps	30	20ms	
Node8	Node3	30.0kbps	30	20ms	
Node8	Node0	30.0kbps	30	20ms	
Node9	Node1	30.0kbps	30	20ms	
Node9	Node8	30.0kbps	30	20ms	
Node9	Node2	30.0kbps	30	20ms	
Node10	Node3	30.0kbps	30	20ms	
Node10	Node2	30.0kbps	30	20ms	
Node10	Node6	30.0kbps	30	20ms	
Node11	Node4	30.0kbps	30	20ms	
Node11	Node2	30.0kbps	30	20ms	
Node11	Node9	30.0kbps	30	20ms	
Node12	Node8	30.0kbps	30	20ms	
Node12	Node0	30.0kbps	30	20ms	
Node12	Node10	30.0kbps	30	20ms	
Node13	Node4	30.0kbps	30	20ms	
Node13	Node8	30.0kbps	30	20ms	
Node13	Node1	30.0kbps	30	20ms	
Node14	Node13	30.0kbps	30	20ms	
Node14	Node10	30.0kbps	30	20ms	
Node14	Node1	30.0kbps	30	20ms	
Node15	Node7	30.0kbps	30	20ms	
Node15	Node9	30.0kbps	30	20ms	
Node15	Node1	30.0kbps	30	20ms	
Node16	Node6	30.0kbps	30	20ms	
Node16	Node11	30.0kbps	30	20ms	
Node16	Node1	30.0kbps	30	20ms	
Node17	Node11	30.0kbps	30	20ms	
Node17	Node5	30.0kbps	30	20ms	
Node17	Node2	30.0kbps	30	20ms	
Node18	Node15	30.0kbps	30	20ms	
Node18	Node3	30.0kbps	30	20ms	
Node18	Node2	30.0kbps	30	20ms	
Node19	Node14	30.0kbps	30	20ms	
Node19	Node6	30.0kbps	30	20ms	
Node19	Node1	30.0kbps	30	20ms	
Node20	Node8	30.0kbps	30	20ms	
Node20	Node6	30.0kbps	30	20ms	
Node20	Node18	30.0kbps	30	20ms	
Node21	Node5	30.0kbps	30	20ms	
Node21	Node12	30.0kbps	30	20ms	
Node21	Node20	30.0kbps	30	20ms	
Node22	Node15	30.0kbps	30	20ms	
Node22	Node0	30.0kbps	30	20ms	
Node22	Node18	30.0kbps	30	20ms	
Node23	Node1	30.0kbps	30	20ms	
Node23	Node19	30.0kbps	30	20ms	
Node23	Node17	30.0kbps	30	20ms	
Node0	Node18	30.0kbps	30	20ms	
Node0	Node9	30.0kbps	30	20ms	
Node0	Node19	30.0kbps	30	20ms	
Node1	Node10	30.0kbps	30	20ms	
Node1	Node11	30.0kbps	30	20ms	
Node1	Node17	30.0kbps	30	20ms	
Node2	Node14	30.0kbps	30	20ms	
Node2	Node1	30.0kbps	30	20ms	
Node2	Node12	30.0kbps	30	20ms	
