# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	42	467	0	
Node1	NA	599	725	1	
Node2	NA	280	883	2	
Node3	NA	991	477	3	
Node4	NA	955	200	4	
Node5	NA	344	1	5	
Node6	NA	260	314	6	
Node7	NA	950	607	7	
Node8	NA	416	684	8	
Node9	NA	260	377	9	
Node10	NA	222	533	10	
Node11	NA	156	421	11	
Node12	NA	543	11	12	
Node13	NA	350	541	13	
Node14	NA	236	833	14	
Node15	NA	559	965	15	
Node16	NA	444	857	16	
Node17	NA	381	736	17	
Node18	NA	518	192	18	
Node19	NA	486	843	19	
Node20	NA	117	653	20	
Node21	NA	798	479	21	
Node22	NA	170	843	22	
Node23	NA	848	598	23	
Node24	NA	460	679	24	
Node25	NA	368	551	25	
Node26	NA	563	932	26	
Node27	NA	502	689	27	
Node28	NA	767	232	28	
Node29	NA	708	736	29	
Node30	NA	350	37	30	
Node31	NA	560	161	31	
Node32	NA	328	254	32	
Node33	NA	142	999	33	
Node34	NA	358	571	34	
Node35	NA	708	324	35	
Node36	NA	983	69	36	
Node37	NA	550	73	37	
Node38	NA	840	332	38	
Node39	NA	820	44	39	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node4	Node3	30.0kbps	30	20ms	
Node4	Node0	30.0kbps	30	20ms	
Node4	Node1	30.0kbps	30	20ms	
Node4	Node2	30.0kbps	30	20ms	
Node5	Node0	30.0kbps	30	20ms	
Node5	Node4	30.0kbps	30	20ms	
Node5	Node3	30.0kbps	30	20ms	
Node5	Node2	30.0kbps	30	20ms	
Node6	Node0	30.0kbps	30	20ms	
Node6	Node5	30.0kbps	30	20ms	
Node6	Node1	30.0kbps	30	20ms	
Node6	Node4	30.0kbps	30	20ms	
Node7	Node1	30.0kbps	30	20ms	
Node7	Node5	30.0kbps	30	20ms	
Node7	Node6	30.0kbps	30	20ms	
Node7	Node3	30.0kbps	30	20ms	
Node8	Node3	30.0kbps	30	20ms	
Node8	Node6	30.0kbps	30	20ms	
Node8	Node0	30.0kbps	30	20ms	
Node8	Node7	30.0kbps	30	20ms	
Node9	Node6	30.0kbps	30	20ms	
Node9	Node8	30.0kbps	30	20ms	
Node9	Node3	30.0kbps	30	20ms	
Node9	Node0	30.0kbps	30	20ms	
Node10	Node0	30.0kbps	30	20ms	
Node10	Node6	30.0kbps	30	20ms	
Node10	Node7	30.0kbps	30	20ms	
Node10	Node8	30.0kbps	30	20ms	
Node11	Node6	30.0kbps	30	20ms	
Node11	Node2	30.0kbps	30	20ms	
Node11	Node9	30.0kbps	30	20ms	
Node11	Node10	30.0kbps	30	20ms	
Node12	Node6	30.0kbps	30	20ms	
Node12	Node9	30.0kbps	30	20ms	
Node12	Node10	30.0kbps	30	20ms	
Node12	Node3	30.0kbps	30	20ms	
Node13	Node10	30.0kbps	30	20ms	
Node13	Node6	30.0kbps	30	20ms	
Node13	Node4	30.0kbps	30	20ms	
Node13	Node1	30.0kbps	30	20ms	
Node14	Node10	30.0kbps	30	20ms	
Node14	Node2	30.0kbps	30	20ms	
Node14	Node7	30.0kbps	30	20ms	
Node14	Node8	30.0kbps	30	20ms	
Node15	Node2	30.0kbps	30	20ms	
Node15	Node14	30.0kbps	30	20ms	
Node15	Node13	30.0kbps	30	20ms	
Node15	Node1	30.0kbps	30	20ms	
Node16	Node11	30.0kbps	30	20ms	
Node16	Node1	30.0kbps	30	20ms	
Node16	Node14	30.0kbps	30	20ms	
Node16	Node15	30.0kbps	30	20ms	
Node17	Node9	30.0kbps	30	20ms	
Node17	Node8	30.0kbps	30	20ms	
Node17	Node0	30.0kbps	30	20ms	
Node17	Node1	30.0kbps	30	20ms	
Node18	Node4	30.0kbps	30	20ms	
Node18	Node8	30.0kbps	30	20ms	
Node18	Node13	30.0kbps	30	20ms	
Node18	Node16	30.0kbps	30	20ms	
Node19	Node16	30.0kbps	30	20ms	
Node19	Node18	30.0kbps	30	20ms	
Node19	Node14	30.0kbps	30	20ms	
Node19	Node1	30.0kbps	30	20ms	
Node20	Node18	30.0kbps	30	20ms	
Node20	Node15	30.0kbps	30	20ms	
Node20	Node5	30.0kbps	30	20ms	
Node20	Node1	30.0kbps	30	20ms	
Node21	Node18	30.0kbps	30	20ms	
Node21	Node16	30.0kbps	30	20ms	
Node21	Node14	30.0kbps	30	20ms	
Node21	Node4	30.0kbps	30	20ms	
Node22	Node4	30.0kbps	30	20ms	
Node22	Node2	30.0kbps	30	20ms	
Node22	Node5	30.0kbps	30	20ms	
Node22	Node14	30.0kbps	30	20ms	
Node23	Node7	30.0kbps	30	20ms	
Node23	Node10	30.0kbps	30	20ms	
Node23	Node2	30.0kbps	30	20ms	
Node23	Node6	30.0kbps	30	20ms	
Node24	Node1	30.0kbps	30	20ms	
Node24	Node17	30.0kbps	30	20ms	
Node24	Node8	30.0kbps	30	20ms	
Node24	Node7	30.0kbps	30	20ms	
Node25	Node18	30.0kbps	30	20ms	
Node25	Node2	30.0kbps	30	20ms	
Node25	Node20	30.0kbps	30	20ms	
Node25	Node15	30.0kbps	30	20ms	
Node26	Node2	30.0kbps	30	20ms	
Node26	Node16	30.0kbps	30	20ms	
Node26	Node15	30.0kbps	30	20ms	
Node26	Node7	30.0kbps	30	20ms	
Node27	Node8	30.0kbps	30	20ms	
Node27	Node19	30.0kbps	30	20ms	
Node27	Node26	30.0kbps	30	20ms	
Node27	Node25	30.0kbps	30	20ms	
Node28	Node5	30.0kbps	30	20ms	
Node28	Node9	30.0kbps	30	20ms	
Node28	Node1	30.0kbps	30	20ms	
Node28	Node3	30.0kbps	30	20ms	
Node29	Node7	30.0kbps	30	20ms	
Node29	Node8	30.0kbps	30	20ms	
Node29	Node25	30.0kbps	30	20ms	
Node29	Node27	30.0kbps	30	20ms	
Node30	Node7	30.0kbps	30	20ms	
Node30	Node21	30.0kbps	30	20ms	
Node30	Node0	30.0kbps	30	20ms	
Node30	Node10	30.0kbps	30	20ms	
Node31	Node18	30.0kbps	30	20ms	
Node31	Node10	30.0kbps	30	20ms	
Node31	Node9	30.0kbps	30	20ms	
Node31	Node28	30.0kbps	30	20ms	
Node32	Node11	30.0kbps	30	20ms	
Node32	Node20	30.0kbps	30	20ms	
Node32	Node19	30.0kbps	30	20ms	
Node32	Node18	30.0kbps	30	20ms	
Node33	Node8	30.0kbps	30	20ms	
Node33	Node14	30.0kbps	30	20ms	
Node33	Node25	30.0kbps	30	20ms	
Node33	Node16	30.0kbps	30	20ms	
Node34	Node25	30.0kbps	30	20ms	
Node34	Node19	30.0kbps	30	20ms	
Node34	Node28	30.0kbps	30	20ms	
Node34	Node10	30.0kbps	30	20ms	
Node35	Node30	30.0kbps	30	20ms	
Node35	Node28	30.0kbps	30	20ms	
Node35	Node25	30.0kbps	30	20ms	
Node35	Node6	30.0kbps	30	20ms	
Node36	Node4	30.0kbps	30	20ms	
Node36	Node32	30.0kbps	30	20ms	
Node36	Node30	30.0kbps	30	20ms	
Node36	Node24	30.0kbps	30	20ms	
Node37	Node18	30.0kbps	30	20ms	
Node37	Node12	30.0kbps	30	20ms	
Node37	Node13	30.0kbps	30	20ms	
Node37	Node9	30.0kbps	30	20ms	
Node38	Node7	30.0kbps	30	20ms	
Node38	Node28	30.0kbps	30	20ms	
Node38	Node9	30.0kbps	30	20ms	
Node38	Node3	30.0kbps	30	20ms	
Node39	Node29	30.0kbps	30	20ms	
Node39	Node7	30.0kbps	30	20ms	
Node39	Node35	30.0kbps	30	20ms	
Node39	Node23	30.0kbps	30	20ms	
Node0	Node13	30.0kbps	30	20ms	
Node0	Node20	30.0kbps	30	20ms	
Node0	Node16	30.0kbps	30	20ms	
Node0	Node14	30.0kbps	30	20ms	
Node1	Node18	30.0kbps	30	20ms	
Node1	Node26	30.0kbps	30	20ms	
Node1	Node25	30.0kbps	30	20ms	
Node1	Node23	30.0kbps	30	20ms	
Node2	Node9	30.0kbps	30	20ms	
Node2	Node19	30.0kbps	30	20ms	
Node2	Node34	30.0kbps	30	20ms	
Node2	Node27	30.0kbps	30	20ms	
Node3	Node31	30.0kbps	30	20ms	
Node3	Node2	30.0kbps	30	20ms	
Node3	Node21	30.0kbps	30	20ms	
Node3	Node26	30.0kbps	30	20ms	
