# ZhangYu 11-Dec-2014 

router

# node	comment	yPos	xPos	systemID
Node0	NA	93	72	0	
Node1	NA	74	51	1	
Node2	NA	78	51	2	
Node3	NA	85	71	3	
Node4	NA	89	82	4	
Node5	NA	36	78	5	
Node6	NA	28	88	6	
Node7	NA	53	51	7	
Node8	NA	65	63	8	
Node9	NA	22	39	9	
Node10	NA	13	20	10	
Node11	NA	95	22	11	
Node12	NA	49	75	12	
Node13	NA	91	72	13	
Node14	NA	6	32	14	
Node15	NA	50	49	15	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node4	Node0	30.0kbps	30	20ms	
Node4	Node1	30.0kbps	30	20ms	
Node4	Node3	30.0kbps	30	20ms	
Node4	Node2	30.0kbps	30	20ms	
Node5	Node2	30.0kbps	30	20ms	
Node5	Node1	30.0kbps	30	20ms	
Node5	Node4	30.0kbps	30	20ms	
Node5	Node3	30.0kbps	30	20ms	
Node6	Node5	30.0kbps	30	20ms	
Node6	Node4	30.0kbps	30	20ms	
Node6	Node2	30.0kbps	30	20ms	
Node6	Node3	30.0kbps	30	20ms	
Node7	Node5	30.0kbps	30	20ms	
Node7	Node3	30.0kbps	30	20ms	
Node7	Node4	30.0kbps	30	20ms	
Node7	Node0	30.0kbps	30	20ms	
Node8	Node2	30.0kbps	30	20ms	
Node8	Node1	30.0kbps	30	20ms	
Node8	Node7	30.0kbps	30	20ms	
Node8	Node3	30.0kbps	30	20ms	
Node9	Node5	30.0kbps	30	20ms	
Node9	Node7	30.0kbps	30	20ms	
Node9	Node8	30.0kbps	30	20ms	
Node9	Node1	30.0kbps	30	20ms	
Node10	Node5	30.0kbps	30	20ms	
Node10	Node7	30.0kbps	30	20ms	
Node10	Node9	30.0kbps	30	20ms	
Node10	Node1	30.0kbps	30	20ms	
Node11	Node3	30.0kbps	30	20ms	
Node11	Node1	30.0kbps	30	20ms	
Node11	Node7	30.0kbps	30	20ms	
Node11	Node2	30.0kbps	30	20ms	
Node12	Node5	30.0kbps	30	20ms	
Node12	Node7	30.0kbps	30	20ms	
Node12	Node4	30.0kbps	30	20ms	
Node12	Node2	30.0kbps	30	20ms	
Node13	Node8	30.0kbps	30	20ms	
Node13	Node3	30.0kbps	30	20ms	
Node13	Node7	30.0kbps	30	20ms	
Node13	Node4	30.0kbps	30	20ms	
Node14	Node9	30.0kbps	30	20ms	
Node14	Node5	30.0kbps	30	20ms	
Node14	Node7	30.0kbps	30	20ms	
Node14	Node1	30.0kbps	30	20ms	
Node15	Node9	30.0kbps	30	20ms	
Node15	Node10	30.0kbps	30	20ms	
Node15	Node13	30.0kbps	30	20ms	
Node15	Node6	30.0kbps	30	20ms	
Node0	Node2	30.0kbps	30	20ms	
Node0	Node5	30.0kbps	30	20ms	
Node0	Node11	30.0kbps	30	20ms	
Node0	Node3	30.0kbps	30	20ms	
Node1	Node6	30.0kbps	30	20ms	
Node1	Node0	30.0kbps	30	20ms	
Node1	Node7	30.0kbps	30	20ms	
Node1	Node2	30.0kbps	30	20ms	
Node2	Node7	30.0kbps	30	20ms	
Node2	Node3	30.0kbps	30	20ms	
Node2	Node9	30.0kbps	30	20ms	
Node2	Node10	30.0kbps	30	20ms	
Node3	Node1	30.0kbps	30	20ms	
Node3	Node10	30.0kbps	30	20ms	
Node3	Node9	30.0kbps	30	20ms	
