# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	548	893	0	
Node1	NA	806	220	1	
Node2	NA	693	483	2	
Node3	NA	718	297	3	
Node4	NA	711	504	4	
Node5	NA	773	803	5	
Node6	NA	415	744	6	
Node7	NA	70	5	7	
Node8	NA	29	194	8	
Node9	NA	545	5	9	
Node10	NA	795	673	10	
Node11	NA	217	113	11	
Node12	NA	700	248	12	
Node13	NA	850	867	13	
Node14	NA	10	273	14	
Node15	NA	793	403	15	
Node16	NA	998	232	16	
Node17	NA	158	79	17	
Node18	NA	585	861	18	
Node19	NA	26	880	19	
Node20	NA	605	230	20	
Node21	NA	91	147	21	
Node22	NA	72	546	22	
Node23	NA	987	599	23	
Node24	NA	124	449	24	
Node25	NA	581	455	25	
Node26	NA	289	491	26	
Node27	NA	648	695	27	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node4	Node2	30.0kbps	30	20ms	
Node4	Node3	30.0kbps	30	20ms	
Node4	Node0	30.0kbps	30	20ms	
Node4	Node1	30.0kbps	30	20ms	
Node5	Node2	30.0kbps	30	20ms	
Node5	Node4	30.0kbps	30	20ms	
Node5	Node3	30.0kbps	30	20ms	
Node5	Node0	30.0kbps	30	20ms	
Node6	Node1	30.0kbps	30	20ms	
Node6	Node0	30.0kbps	30	20ms	
Node6	Node2	30.0kbps	30	20ms	
Node6	Node3	30.0kbps	30	20ms	
Node7	Node3	30.0kbps	30	20ms	
Node7	Node2	30.0kbps	30	20ms	
Node7	Node1	30.0kbps	30	20ms	
Node7	Node0	30.0kbps	30	20ms	
Node8	Node2	30.0kbps	30	20ms	
Node8	Node7	30.0kbps	30	20ms	
Node8	Node6	30.0kbps	30	20ms	
Node8	Node3	30.0kbps	30	20ms	
Node9	Node1	30.0kbps	30	20ms	
Node9	Node3	30.0kbps	30	20ms	
Node9	Node8	30.0kbps	30	20ms	
Node9	Node7	30.0kbps	30	20ms	
Node10	Node0	30.0kbps	30	20ms	
Node10	Node3	30.0kbps	30	20ms	
Node10	Node4	30.0kbps	30	20ms	
Node10	Node7	30.0kbps	30	20ms	
Node11	Node7	30.0kbps	30	20ms	
Node11	Node8	30.0kbps	30	20ms	
Node11	Node2	30.0kbps	30	20ms	
Node11	Node4	30.0kbps	30	20ms	
Node12	Node4	30.0kbps	30	20ms	
Node12	Node1	30.0kbps	30	20ms	
Node12	Node2	30.0kbps	30	20ms	
Node12	Node3	30.0kbps	30	20ms	
Node13	Node5	30.0kbps	30	20ms	
Node13	Node10	30.0kbps	30	20ms	
Node13	Node4	30.0kbps	30	20ms	
Node13	Node2	30.0kbps	30	20ms	
Node14	Node8	30.0kbps	30	20ms	
Node14	Node0	30.0kbps	30	20ms	
Node14	Node11	30.0kbps	30	20ms	
Node14	Node4	30.0kbps	30	20ms	
Node15	Node0	30.0kbps	30	20ms	
Node15	Node2	30.0kbps	30	20ms	
Node15	Node11	30.0kbps	30	20ms	
Node15	Node9	30.0kbps	30	20ms	
Node16	Node7	30.0kbps	30	20ms	
Node16	Node4	30.0kbps	30	20ms	
Node16	Node10	30.0kbps	30	20ms	
Node16	Node3	30.0kbps	30	20ms	
Node17	Node6	30.0kbps	30	20ms	
Node17	Node15	30.0kbps	30	20ms	
Node17	Node12	30.0kbps	30	20ms	
Node17	Node4	30.0kbps	30	20ms	
Node18	Node15	30.0kbps	30	20ms	
Node18	Node10	30.0kbps	30	20ms	
Node18	Node16	30.0kbps	30	20ms	
Node18	Node12	30.0kbps	30	20ms	
Node19	Node6	30.0kbps	30	20ms	
Node19	Node0	30.0kbps	30	20ms	
Node19	Node3	30.0kbps	30	20ms	
Node19	Node18	30.0kbps	30	20ms	
Node20	Node7	30.0kbps	30	20ms	
Node20	Node3	30.0kbps	30	20ms	
Node20	Node16	30.0kbps	30	20ms	
Node20	Node1	30.0kbps	30	20ms	
Node21	Node20	30.0kbps	30	20ms	
Node21	Node9	30.0kbps	30	20ms	
Node21	Node8	30.0kbps	30	20ms	
Node21	Node11	30.0kbps	30	20ms	
Node22	Node19	30.0kbps	30	20ms	
Node22	Node6	30.0kbps	30	20ms	
Node22	Node10	30.0kbps	30	20ms	
Node22	Node7	30.0kbps	30	20ms	
Node23	Node19	30.0kbps	30	20ms	
Node23	Node16	30.0kbps	30	20ms	
Node23	Node1	30.0kbps	30	20ms	
Node23	Node4	30.0kbps	30	20ms	
Node24	Node22	30.0kbps	30	20ms	
Node24	Node20	30.0kbps	30	20ms	
Node24	Node14	30.0kbps	30	20ms	
Node24	Node21	30.0kbps	30	20ms	
Node25	Node0	30.0kbps	30	20ms	
Node25	Node17	30.0kbps	30	20ms	
Node25	Node2	30.0kbps	30	20ms	
Node25	Node8	30.0kbps	30	20ms	
Node26	Node6	30.0kbps	30	20ms	
Node26	Node7	30.0kbps	30	20ms	
Node26	Node22	30.0kbps	30	20ms	
Node26	Node11	30.0kbps	30	20ms	
Node27	Node5	30.0kbps	30	20ms	
Node27	Node19	30.0kbps	30	20ms	
Node27	Node26	30.0kbps	30	20ms	
Node27	Node2	30.0kbps	30	20ms	
Node0	Node18	30.0kbps	30	20ms	
Node0	Node2	30.0kbps	30	20ms	
Node0	Node3	30.0kbps	30	20ms	
Node0	Node16	30.0kbps	30	20ms	
Node1	Node3	30.0kbps	30	20ms	
Node1	Node18	30.0kbps	30	20ms	
Node1	Node2	30.0kbps	30	20ms	
Node1	Node16	30.0kbps	30	20ms	
Node2	Node3	30.0kbps	30	20ms	
Node2	Node23	30.0kbps	30	20ms	
Node2	Node20	30.0kbps	30	20ms	
Node2	Node19	30.0kbps	30	20ms	
Node3	Node15	30.0kbps	30	20ms	
Node3	Node22	30.0kbps	30	20ms	
Node3	Node13	30.0kbps	30	20ms	
Node3	Node23	30.0kbps	30	20ms	
