# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	261	915	0	
Node1	NA	593	900	1	
Node2	NA	97	753	2	
Node3	NA	772	677	3	
Node4	NA	18	912	4	
Node5	NA	858	787	5	
Node6	NA	906	785	6	
Node7	NA	133	281	7	
Node8	NA	776	803	8	
Node9	NA	500	477	9	
Node10	NA	202	719	10	
Node11	NA	735	387	11	
Node12	NA	30	383	12	
Node13	NA	846	734	13	
Node14	NA	19	185	14	
Node15	NA	67	355	15	
Node16	NA	313	225	16	
Node17	NA	848	524	17	
Node18	NA	416	29	18	
Node19	NA	299	812	19	
Node20	NA	890	355	20	
Node21	NA	707	659	21	
Node22	NA	126	217	22	
Node23	NA	117	703	23	
Node24	NA	348	752	24	
Node25	NA	488	323	25	
Node26	NA	484	977	26	
Node27	NA	585	511	27	
Node28	NA	660	808	28	
Node29	NA	611	387	29	
Node30	NA	834	908	30	
Node31	NA	553	214	31	
Node32	NA	556	95	32	
Node33	NA	362	698	33	
Node34	NA	884	56	34	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node2	Node1	30.0kbps	30	20ms	
Node2	Node0	30.0kbps	30	20ms	
Node3	Node1	30.0kbps	30	20ms	
Node3	Node0	30.0kbps	30	20ms	
Node4	Node2	30.0kbps	30	20ms	
Node4	Node0	30.0kbps	30	20ms	
Node5	Node1	30.0kbps	30	20ms	
Node5	Node3	30.0kbps	30	20ms	
Node6	Node5	30.0kbps	30	20ms	
Node6	Node0	30.0kbps	30	20ms	
Node7	Node0	30.0kbps	30	20ms	
Node7	Node1	30.0kbps	30	20ms	
Node8	Node3	30.0kbps	30	20ms	
Node8	Node5	30.0kbps	30	20ms	
Node9	Node3	30.0kbps	30	20ms	
Node9	Node6	30.0kbps	30	20ms	
Node10	Node8	30.0kbps	30	20ms	
Node10	Node6	30.0kbps	30	20ms	
Node11	Node9	30.0kbps	30	20ms	
Node11	Node6	30.0kbps	30	20ms	
Node12	Node9	30.0kbps	30	20ms	
Node12	Node7	30.0kbps	30	20ms	
Node13	Node5	30.0kbps	30	20ms	
Node13	Node9	30.0kbps	30	20ms	
Node14	Node12	30.0kbps	30	20ms	
Node14	Node7	30.0kbps	30	20ms	
Node15	Node12	30.0kbps	30	20ms	
Node15	Node14	30.0kbps	30	20ms	
Node16	Node8	30.0kbps	30	20ms	
Node16	Node3	30.0kbps	30	20ms	
Node17	Node6	30.0kbps	30	20ms	
Node17	Node0	30.0kbps	30	20ms	
Node18	Node15	30.0kbps	30	20ms	
Node18	Node16	30.0kbps	30	20ms	
Node19	Node0	30.0kbps	30	20ms	
Node19	Node9	30.0kbps	30	20ms	
Node20	Node11	30.0kbps	30	20ms	
Node20	Node1	30.0kbps	30	20ms	
Node21	Node9	30.0kbps	30	20ms	
Node21	Node11	30.0kbps	30	20ms	
Node22	Node16	30.0kbps	30	20ms	
Node22	Node18	30.0kbps	30	20ms	
Node23	Node2	30.0kbps	30	20ms	
Node23	Node22	30.0kbps	30	20ms	
Node24	Node10	30.0kbps	30	20ms	
Node24	Node19	30.0kbps	30	20ms	
Node25	Node21	30.0kbps	30	20ms	
Node25	Node14	30.0kbps	30	20ms	
Node26	Node3	30.0kbps	30	20ms	
Node26	Node19	30.0kbps	30	20ms	
Node27	Node25	30.0kbps	30	20ms	
Node27	Node16	30.0kbps	30	20ms	
Node28	Node5	30.0kbps	30	20ms	
Node28	Node24	30.0kbps	30	20ms	
Node29	Node21	30.0kbps	30	20ms	
Node29	Node18	30.0kbps	30	20ms	
Node30	Node1	30.0kbps	30	20ms	
Node30	Node16	30.0kbps	30	20ms	
Node31	Node21	30.0kbps	30	20ms	
Node31	Node22	30.0kbps	30	20ms	
Node32	Node27	30.0kbps	30	20ms	
Node32	Node31	30.0kbps	30	20ms	
Node33	Node10	30.0kbps	30	20ms	
Node33	Node9	30.0kbps	30	20ms	
Node34	Node15	30.0kbps	30	20ms	
Node34	Node20	30.0kbps	30	20ms	
Node0	Node24	30.0kbps	30	20ms	
Node0	Node25	30.0kbps	30	20ms	
Node1	Node0	30.0kbps	30	20ms	
Node1	Node16	30.0kbps	30	20ms	
