# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	314	779	0	
Node1	NA	962	757	1	
Node2	NA	657	470	2	
Node3	NA	133	621	3	
Node4	NA	795	645	4	
Node5	NA	805	199	5	
Node6	NA	508	234	6	
Node7	NA	327	23	7	
Node8	NA	126	908	8	
Node9	NA	965	979	9	
Node10	NA	245	931	10	
Node11	NA	600	605	11	
Node12	NA	639	49	12	
Node13	NA	446	731	13	
Node14	NA	786	856	14	
Node15	NA	384	907	15	
Node16	NA	660	772	16	
Node17	NA	664	221	17	
Node18	NA	769	702	18	
Node19	NA	402	138	19	
Node20	NA	696	689	20	
Node21	NA	508	668	21	
Node22	NA	804	384	22	
Node23	NA	442	778	23	
Node24	NA	101	969	24	
Node25	NA	435	214	25	
Node26	NA	700	227	26	
Node27	NA	666	37	27	
Node28	NA	761	834	28	
Node29	NA	165	27	29	
Node30	NA	272	571	30	
Node31	NA	144	778	31	
Node32	NA	514	89	32	
Node33	NA	795	750	33	
Node34	NA	641	68	34	
Node35	NA	569	742	35	
Node36	NA	336	75	36	
Node37	NA	400	280	37	
Node38	NA	122	216	38	
Node39	NA	320	177	39	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node5	Node0	30.0kbps	30	20ms	
Node5	Node2	30.0kbps	30	20ms	
Node5	Node1	30.0kbps	30	20ms	
Node5	Node4	30.0kbps	30	20ms	
Node5	Node3	30.0kbps	30	20ms	
Node6	Node2	30.0kbps	30	20ms	
Node6	Node4	30.0kbps	30	20ms	
Node6	Node3	30.0kbps	30	20ms	
Node6	Node1	30.0kbps	30	20ms	
Node6	Node5	30.0kbps	30	20ms	
Node7	Node6	30.0kbps	30	20ms	
Node7	Node1	30.0kbps	30	20ms	
Node7	Node5	30.0kbps	30	20ms	
Node7	Node3	30.0kbps	30	20ms	
Node7	Node4	30.0kbps	30	20ms	
Node8	Node3	30.0kbps	30	20ms	
Node8	Node2	30.0kbps	30	20ms	
Node8	Node7	30.0kbps	30	20ms	
Node8	Node0	30.0kbps	30	20ms	
Node8	Node4	30.0kbps	30	20ms	
Node9	Node1	30.0kbps	30	20ms	
Node9	Node2	30.0kbps	30	20ms	
Node9	Node4	30.0kbps	30	20ms	
Node9	Node5	30.0kbps	30	20ms	
Node9	Node3	30.0kbps	30	20ms	
Node10	Node8	30.0kbps	30	20ms	
Node10	Node3	30.0kbps	30	20ms	
Node10	Node0	30.0kbps	30	20ms	
