# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	426	602	0	
Node1	NA	50	392	1	
Node2	NA	54	534	2	
Node3	NA	734	812	3	
Node4	NA	738	619	4	
Node5	NA	530	12	5	
Node6	NA	968	410	6	
Node7	NA	971	70	7	
Node8	NA	937	761	8	
Node9	NA	935	682	9	
Node10	NA	195	927	10	
Node11	NA	471	813	11	
Node12	NA	487	222	12	
Node13	NA	482	381	13	
Node14	NA	620	142	14	
Node15	NA	315	839	15	
Node16	NA	912	123	16	
Node17	NA	306	55	17	
Node18	NA	295	183	18	
Node19	NA	457	874	19	
Node20	NA	150	795	20	
Node21	NA	711	84	21	
Node22	NA	766	212	22	
Node23	NA	756	305	23	
Node24	NA	682	383	24	
Node25	NA	882	460	25	
Node26	NA	241	295	26	
Node27	NA	186	123	27	
Node28	NA	397	267	28	
Node29	NA	328	966	29	
Node30	NA	197	303	30	
Node31	NA	138	983	31	
Node32	NA	382	30	32	
Node33	NA	572	916	33	
Node34	NA	233	203	34	
Node35	NA	942	567	35	
Node36	NA	126	971	36	
Node37	NA	853	249	37	
Node38	NA	282	347	38	
Node39	NA	7	677	39	
Node40	NA	809	393	40	
Node41	NA	872	33	41	
Node42	NA	484	635	42	
Node43	NA	237	726	43	
Node44	NA	661	164	44	
Node45	NA	842	681	45	
Node46	NA	324	652	46	
Node47	NA	594	560	47	
Node48	NA	586	276	48	
Node49	NA	361	423	49	
Node50	NA	856	149	50	
Node51	NA	978	783	51	
Node52	NA	505	400	52	
Node53	NA	887	840	53	
Node54	NA	93	485	54	
Node55	NA	796	16	55	
Node56	NA	132	674	56	
Node57	NA	821	511	57	
Node58	NA	912	882	58	
Node59	NA	880	756	59	
Node60	NA	142	213	60	
Node61	NA	479	71	61	
Node62	NA	28	619	62	
Node63	NA	643	769	63	
Node64	NA	924	71	64	
Node65	NA	465	232	65	
Node66	NA	899	514	66	
Node67	NA	614	191	67	
Node68	NA	393	653	68	
Node69	NA	224	572	69	
Node70	NA	620	327	70	
Node71	NA	753	764	71	
Node72	NA	561	816	72	
Node73	NA	778	131	73	
Node74	NA	155	926	74	
Node75	NA	190	873	75	
Node76	NA	817	134	76	
Node77	NA	936	131	77	
Node78	NA	474	344	78	
Node79	NA	273	330	79	
Node80	NA	137	87	80	
Node81	NA	475	354	81	
Node82	NA	442	82	82	
Node83	NA	85	54	83	
Node84	NA	670	133	84	
Node85	NA	84	996	85	
Node86	NA	535	277	86	
Node87	NA	811	104	87	
Node88	NA	408	935	88	
Node89	NA	69	33	89	
Node90	NA	706	597	90	
Node91	NA	606	705	91	
Node92	NA	908	204	92	
Node93	NA	106	402	93	
Node94	NA	5	974	94	
Node95	NA	858	230	95	
Node96	NA	256	907	96	
Node97	NA	552	564	97	
Node98	NA	760	536	98	
Node99	NA	989	283	99	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node5	Node0	30.0kbps	30	20ms	
Node5	Node4	30.0kbps	30	20ms	
Node5	Node3	30.0kbps	30	20ms	
Node5	Node2	30.0kbps	30	20ms	
Node5	Node1	30.0kbps	30	20ms	
Node6	Node0	30.0kbps	30	20ms	
Node6	Node3	30.0kbps	30	20ms	
Node6	Node4	30.0kbps	30	20ms	
Node6	Node5	30.0kbps	30	20ms	
Node6	Node2	30.0kbps	30	20ms	
Node7	Node6	30.0kbps	30	20ms	
Node7	Node5	30.0kbps	30	20ms	
Node7	Node4	30.0kbps	30	20ms	
Node7	Node3	30.0kbps	30	20ms	
Node7	Node1	30.0kbps	30	20ms	
Node8	Node6	30.0kbps	30	20ms	
Node8	Node1	30.0kbps	30	20ms	
Node8	Node0	30.0kbps	30	20ms	
Node8	Node4	30.0kbps	30	20ms	
Node8	Node3	30.0kbps	30	20ms	
Node9	Node4	30.0kbps	30	20ms	
Node9	Node8	30.0kbps	30	20ms	
Node9	Node6	30.0kbps	30	20ms	
Node9	Node3	30.0kbps	30	20ms	
Node9	Node7	30.0kbps	30	20ms	
Node10	Node0	30.0kbps	30	20ms	
Node10	Node4	30.0kbps	30	20ms	
Node10	Node3	30.0kbps	30	20ms	
Node10	Node1	30.0kbps	30	20ms	
Node10	Node2	30.0kbps	30	20ms	
Node11	Node9	30.0kbps	30	20ms	
Node11	Node6	30.0kbps	30	20ms	
Node11	Node3	30.0kbps	30	20ms	
Node11	Node4	30.0kbps	30	20ms	
Node11	Node1	30.0kbps	30	20ms	
Node12	Node0	30.0kbps	30	20ms	
Node12	Node1	30.0kbps	30	20ms	
Node12	Node4	30.0kbps	30	20ms	
Node12	Node5	30.0kbps	30	20ms	
Node12	Node3	30.0kbps	30	20ms	
Node13	Node5	30.0kbps	30	20ms	
Node13	Node12	30.0kbps	30	20ms	
Node13	Node0	30.0kbps	30	20ms	
Node13	Node11	30.0kbps	30	20ms	
Node13	Node2	30.0kbps	30	20ms	
Node14	Node6	30.0kbps	30	20ms	
Node14	Node5	30.0kbps	30	20ms	
Node14	Node4	30.0kbps	30	20ms	
Node14	Node0	30.0kbps	30	20ms	
Node14	Node9	30.0kbps	30	20ms	
Node15	Node1	30.0kbps	30	20ms	
Node15	Node0	30.0kbps	30	20ms	
Node15	Node2	30.0kbps	30	20ms	
Node15	Node4	30.0kbps	30	20ms	
Node15	Node11	30.0kbps	30	20ms	
Node16	Node7	30.0kbps	30	20ms	
Node16	Node8	30.0kbps	30	20ms	
Node16	Node11	30.0kbps	30	20ms	
Node16	Node14	30.0kbps	30	20ms	
Node16	Node5	30.0kbps	30	20ms	
Node17	Node14	30.0kbps	30	20ms	
Node17	Node12	30.0kbps	30	20ms	
Node17	Node5	30.0kbps	30	20ms	
Node17	Node11	30.0kbps	30	20ms	
Node17	Node0	30.0kbps	30	20ms	
Node18	Node12	30.0kbps	30	20ms	
Node18	Node1	30.0kbps	30	20ms	
Node18	Node14	30.0kbps	30	20ms	
Node18	Node17	30.0kbps	30	20ms	
Node18	Node16	30.0kbps	30	20ms	
Node19	Node10	30.0kbps	30	20ms	
Node19	Node18	30.0kbps	30	20ms	
Node19	Node3	30.0kbps	30	20ms	
Node19	Node11	30.0kbps	30	20ms	
Node19	Node0	30.0kbps	30	20ms	
Node20	Node10	30.0kbps	30	20ms	
Node20	Node9	30.0kbps	30	20ms	
Node20	Node15	30.0kbps	30	20ms	
Node20	Node4	30.0kbps	30	20ms	
Node20	Node2	30.0kbps	30	20ms	
Node21	Node0	30.0kbps	30	20ms	
Node21	Node7	30.0kbps	30	20ms	
Node21	Node17	30.0kbps	30	20ms	
Node21	Node14	30.0kbps	30	20ms	
Node21	Node16	30.0kbps	30	20ms	
Node22	Node19	30.0kbps	30	20ms	
Node22	Node2	30.0kbps	30	20ms	
Node22	Node14	30.0kbps	30	20ms	
Node22	Node6	30.0kbps	30	20ms	
Node22	Node12	30.0kbps	30	20ms	
Node23	Node17	30.0kbps	30	20ms	
Node23	Node13	30.0kbps	30	20ms	
Node23	Node22	30.0kbps	30	20ms	
Node23	Node12	30.0kbps	30	20ms	
Node23	Node6	30.0kbps	30	20ms	
Node24	Node7	30.0kbps	30	20ms	
Node24	Node21	30.0kbps	30	20ms	
Node24	Node22	30.0kbps	30	20ms	
Node24	Node17	30.0kbps	30	20ms	
Node24	Node9	30.0kbps	30	20ms	
Node25	Node14	30.0kbps	30	20ms	
Node25	Node22	30.0kbps	30	20ms	
Node25	Node24	30.0kbps	30	20ms	
Node25	Node17	30.0kbps	30	20ms	
Node25	Node23	30.0kbps	30	20ms	
Node26	Node25	30.0kbps	30	20ms	
Node26	Node1	30.0kbps	30	20ms	
Node26	Node22	30.0kbps	30	20ms	
Node26	Node0	30.0kbps	30	20ms	
Node26	Node12	30.0kbps	30	20ms	
Node27	Node17	30.0kbps	30	20ms	
Node27	Node26	30.0kbps	30	20ms	
Node27	Node19	30.0kbps	30	20ms	
Node27	Node23	30.0kbps	30	20ms	
Node27	Node12	30.0kbps	30	20ms	
Node28	Node23	30.0kbps	30	20ms	
Node28	Node24	30.0kbps	30	20ms	
Node28	Node14	30.0kbps	30	20ms	
Node28	Node17	30.0kbps	30	20ms	
Node28	Node0	30.0kbps	30	20ms	
Node29	Node11	30.0kbps	30	20ms	
Node29	Node10	30.0kbps	30	20ms	
Node29	Node25	30.0kbps	30	20ms	
Node29	Node26	30.0kbps	30	20ms	
Node29	Node19	30.0kbps	30	20ms	
Node30	Node27	30.0kbps	30	20ms	
Node30	Node23	30.0kbps	30	20ms	
Node30	Node26	30.0kbps	30	20ms	
Node30	Node1	30.0kbps	30	20ms	
Node30	Node17	30.0kbps	30	20ms	
Node31	Node29	30.0kbps	30	20ms	
Node31	Node8	30.0kbps	30	20ms	
Node31	Node13	30.0kbps	30	20ms	
Node31	Node20	30.0kbps	30	20ms	
Node31	Node18	30.0kbps	30	20ms	
Node32	Node0	30.0kbps	30	20ms	
Node32	Node17	30.0kbps	30	20ms	
Node32	Node26	30.0kbps	30	20ms	
Node32	Node18	30.0kbps	30	20ms	
Node32	Node12	30.0kbps	30	20ms	
Node33	Node3	30.0kbps	30	20ms	
Node33	Node6	30.0kbps	30	20ms	
Node33	Node14	30.0kbps	30	20ms	
Node33	Node28	30.0kbps	30	20ms	
Node33	Node29	30.0kbps	30	20ms	
Node34	Node5	30.0kbps	30	20ms	
Node34	Node26	30.0kbps	30	20ms	
Node34	Node0	30.0kbps	30	20ms	
Node34	Node30	30.0kbps	30	20ms	
Node34	Node27	30.0kbps	30	20ms	
Node35	Node24	30.0kbps	30	20ms	
Node35	Node8	30.0kbps	30	20ms	
Node35	Node0	30.0kbps	30	20ms	
Node35	Node29	30.0kbps	30	20ms	
Node35	Node32	30.0kbps	30	20ms	
Node36	Node0	30.0kbps	30	20ms	
Node36	Node19	30.0kbps	30	20ms	
Node36	Node9	30.0kbps	30	20ms	
Node36	Node31	30.0kbps	30	20ms	
Node36	Node11	30.0kbps	30	20ms	
Node37	Node23	30.0kbps	30	20ms	
Node37	Node14	30.0kbps	30	20ms	
Node37	Node6	30.0kbps	30	20ms	
Node37	Node16	30.0kbps	30	20ms	
Node37	Node25	30.0kbps	30	20ms	
Node38	Node32	30.0kbps	30	20ms	
Node38	Node8	30.0kbps	30	20ms	
Node38	Node34	30.0kbps	30	20ms	
Node38	Node18	30.0kbps	30	20ms	
Node38	Node14	30.0kbps	30	20ms	
Node39	Node2	30.0kbps	30	20ms	
Node39	Node25	30.0kbps	30	20ms	
Node39	Node17	30.0kbps	30	20ms	
