# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	403	487	0	
Node1	NA	881	149	1	
Node2	NA	465	765	2	
Node3	NA	400	649	3	
Node4	NA	806	23	4	
Node5	NA	910	909	5	
Node6	NA	378	510	6	
Node7	NA	988	439	7	
Node8	NA	660	690	8	
Node9	NA	9	962	9	
Node10	NA	746	5	10	
Node11	NA	702	901	11	
Node12	NA	936	357	12	
Node13	NA	350	911	13	
Node14	NA	658	876	14	
Node15	NA	380	542	15	
Node16	NA	78	550	16	
Node17	NA	138	273	17	
Node18	NA	610	883	18	
Node19	NA	526	330	19	
Node20	NA	619	791	20	
Node21	NA	763	976	21	
Node22	NA	28	597	22	
Node23	NA	962	171	23	
Node24	NA	187	113	24	
Node25	NA	412	816	25	
Node26	NA	349	496	26	
Node27	NA	388	128	27	
Node28	NA	293	772	28	
Node29	NA	112	0	29	
Node30	NA	191	644	30	
Node31	NA	966	639	31	
Node32	NA	578	514	32	
Node33	NA	431	154	33	
Node34	NA	395	417	34	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node3	Node2	30.0kbps	30	20ms	
Node3	Node0	30.0kbps	30	20ms	
Node3	Node1	30.0kbps	30	20ms	
Node4	Node1	30.0kbps	30	20ms	
Node4	Node3	30.0kbps	30	20ms	
Node4	Node0	30.0kbps	30	20ms	
Node5	Node0	30.0kbps	30	20ms	
Node5	Node1	30.0kbps	30	20ms	
Node5	Node2	30.0kbps	30	20ms	
Node6	Node3	30.0kbps	30	20ms	
Node6	Node2	30.0kbps	30	20ms	
Node6	Node0	30.0kbps	30	20ms	
Node7	Node4	30.0kbps	30	20ms	
Node7	Node1	30.0kbps	30	20ms	
Node7	Node5	30.0kbps	30	20ms	
Node8	Node3	30.0kbps	30	20ms	
Node8	Node6	30.0kbps	30	20ms	
Node8	Node1	30.0kbps	30	20ms	
Node9	Node3	30.0kbps	30	20ms	
Node9	Node2	30.0kbps	30	20ms	
Node9	Node6	30.0kbps	30	20ms	
Node10	Node1	30.0kbps	30	20ms	
Node10	Node4	30.0kbps	30	20ms	
Node10	Node2	30.0kbps	30	20ms	
Node11	Node5	30.0kbps	30	20ms	
Node11	Node2	30.0kbps	30	20ms	
Node11	Node6	30.0kbps	30	20ms	
Node12	Node0	30.0kbps	30	20ms	
Node12	Node7	30.0kbps	30	20ms	
Node12	Node3	30.0kbps	30	20ms	
Node13	Node2	30.0kbps	30	20ms	
Node13	Node0	30.0kbps	30	20ms	
Node13	Node9	30.0kbps	30	20ms	
Node14	Node8	30.0kbps	30	20ms	
Node14	Node7	30.0kbps	30	20ms	
Node14	Node12	30.0kbps	30	20ms	
Node15	Node3	30.0kbps	30	20ms	
Node15	Node0	30.0kbps	30	20ms	
Node15	Node13	30.0kbps	30	20ms	
Node16	Node13	30.0kbps	30	20ms	
Node16	Node3	30.0kbps	30	20ms	
Node16	Node7	30.0kbps	30	20ms	
Node17	Node16	30.0kbps	30	20ms	
Node17	Node6	30.0kbps	30	20ms	
Node17	Node13	30.0kbps	30	20ms	
Node18	Node13	30.0kbps	30	20ms	
Node18	Node17	30.0kbps	30	20ms	
Node18	Node14	30.0kbps	30	20ms	
Node19	Node6	30.0kbps	30	20ms	
Node19	Node10	30.0kbps	30	20ms	
Node19	Node14	30.0kbps	30	20ms	
Node20	Node18	30.0kbps	30	20ms	
Node20	Node5	30.0kbps	30	20ms	
Node20	Node8	30.0kbps	30	20ms	
Node21	Node11	30.0kbps	30	20ms	
Node21	Node14	30.0kbps	30	20ms	
Node21	Node13	30.0kbps	30	20ms	
Node22	Node5	30.0kbps	30	20ms	
Node22	Node18	30.0kbps	30	20ms	
Node22	Node13	30.0kbps	30	20ms	
Node23	Node4	30.0kbps	30	20ms	
Node23	Node1	30.0kbps	30	20ms	
Node23	Node10	30.0kbps	30	20ms	
Node24	Node10	30.0kbps	30	20ms	
Node24	Node18	30.0kbps	30	20ms	
Node24	Node7	30.0kbps	30	20ms	
Node25	Node8	30.0kbps	30	20ms	
Node25	Node22	30.0kbps	30	20ms	
Node25	Node11	30.0kbps	30	20ms	
Node26	Node3	30.0kbps	30	20ms	
Node26	Node0	30.0kbps	30	20ms	
Node26	Node9	30.0kbps	30	20ms	
Node27	Node0	30.0kbps	30	20ms	
Node27	Node17	30.0kbps	30	20ms	
Node27	Node1	30.0kbps	30	20ms	
Node28	Node14	30.0kbps	30	20ms	
Node28	Node3	30.0kbps	30	20ms	
Node28	Node11	30.0kbps	30	20ms	
Node29	Node16	30.0kbps	30	20ms	
