# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	154	8	0	
Node1	NA	1	69	1	
Node2	NA	883	578	2	
Node3	NA	481	200	3	
Node4	NA	552	791	4	
Node5	NA	64	997	5	
Node6	NA	697	545	6	
Node7	NA	451	943	7	
Node8	NA	563	664	8	
Node9	NA	2	88	9	
Node10	NA	199	143	10	
Node11	NA	862	729	11	
Node12	NA	640	679	12	
Node13	NA	937	13	13	
Node14	NA	270	716	14	
Node15	NA	765	74	15	
Node16	NA	516	960	16	
Node17	NA	770	41	17	
Node18	NA	76	292	18	
Node19	NA	335	766	19	
Node20	NA	992	259	20	
Node21	NA	648	382	21	
Node22	NA	24	906	22	
Node23	NA	268	881	23	
Node24	NA	929	507	24	
Node25	NA	943	746	25	
Node26	NA	453	884	26	
Node27	NA	273	286	27	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node2	Node0	30.0kbps	30	20ms	
Node2	Node1	30.0kbps	30	20ms	
Node3	Node0	30.0kbps	30	20ms	
Node3	Node1	30.0kbps	30	20ms	
Node4	Node2	30.0kbps	30	20ms	
Node4	Node3	30.0kbps	30	20ms	
Node5	Node2	30.0kbps	30	20ms	
Node5	Node3	30.0kbps	30	20ms	
Node6	Node5	30.0kbps	30	20ms	
Node6	Node3	30.0kbps	30	20ms	
Node7	Node3	30.0kbps	30	20ms	
Node7	Node4	30.0kbps	30	20ms	
Node8	Node3	30.0kbps	30	20ms	
Node8	Node6	30.0kbps	30	20ms	
Node9	Node1	30.0kbps	30	20ms	
Node9	Node0	30.0kbps	30	20ms	
Node10	Node0	30.0kbps	30	20ms	
Node10	Node9	30.0kbps	30	20ms	
Node11	Node2	30.0kbps	30	20ms	
Node11	Node6	30.0kbps	30	20ms	
Node12	Node8	30.0kbps	30	20ms	
Node12	Node2	30.0kbps	30	20ms	
Node13	Node12	30.0kbps	30	20ms	
Node13	Node10	30.0kbps	30	20ms	
Node14	Node5	30.0kbps	30	20ms	
Node14	Node7	30.0kbps	30	20ms	
Node15	Node13	30.0kbps	30	20ms	
Node15	Node10	30.0kbps	30	20ms	
Node16	Node7	30.0kbps	30	20ms	
Node16	Node5	30.0kbps	30	20ms	
Node17	Node15	30.0kbps	30	20ms	
Node17	Node11	30.0kbps	30	20ms	
Node18	Node17	30.0kbps	30	20ms	
Node18	Node0	30.0kbps	30	20ms	
Node19	Node8	30.0kbps	30	20ms	
Node19	Node14	30.0kbps	30	20ms	
Node20	Node2	30.0kbps	30	20ms	
Node20	Node6	30.0kbps	30	20ms	
Node21	Node3	30.0kbps	30	20ms	
Node21	Node1	30.0kbps	30	20ms	
Node22	Node5	30.0kbps	30	20ms	
Node22	Node21	30.0kbps	30	20ms	
Node23	Node4	30.0kbps	30	20ms	
Node23	Node14	30.0kbps	30	20ms	
Node24	Node6	30.0kbps	30	20ms	
Node24	Node2	30.0kbps	30	20ms	
Node25	Node4	30.0kbps	30	20ms	
Node25	Node24	30.0kbps	30	20ms	
Node26	Node25	30.0kbps	30	20ms	
Node26	Node14	30.0kbps	30	20ms	
Node27	Node18	30.0kbps	30	20ms	
Node27	Node15	30.0kbps	30	20ms	
Node0	Node19	30.0kbps	30	20ms	
Node0	Node14	30.0kbps	30	20ms	
Node1	Node18	30.0kbps	30	20ms	
Node1	Node10	30.0kbps	30	20ms	
