# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	306	838	0	
Node1	NA	513	137	1	
Node2	NA	231	131	2	
Node3	NA	798	322	3	
Node4	NA	839	274	4	
Node5	NA	796	927	5	
Node6	NA	773	24	6	
Node7	NA	717	386	7	
Node8	NA	17	487	8	
Node9	NA	307	158	9	
Node10	NA	246	614	10	
Node11	NA	829	321	11	
Node12	NA	273	297	12	
Node13	NA	111	255	13	
Node14	NA	872	988	14	
Node15	NA	915	419	15	
Node16	NA	899	898	16	
Node17	NA	63	471	17	
Node18	NA	609	509	18	
Node19	NA	734	351	19	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node2	Node1	30.0kbps	30	20ms	
Node2	Node0	30.0kbps	30	20ms	
Node3	Node0	30.0kbps	30	20ms	
Node3	Node1	30.0kbps	30	20ms	
Node4	Node3	30.0kbps	30	20ms	
Node4	Node2	30.0kbps	30	20ms	
Node5	Node4	30.0kbps	30	20ms	
Node5	Node3	30.0kbps	30	20ms	
Node6	Node3	30.0kbps	30	20ms	
Node6	Node4	30.0kbps	30	20ms	
Node7	Node2	30.0kbps	30	20ms	
Node7	Node1	30.0kbps	30	20ms	
Node8	Node3	30.0kbps	30	20ms	
Node8	Node2	30.0kbps	30	20ms	
Node9	Node2	30.0kbps	30	20ms	
Node9	Node1	30.0kbps	30	20ms	
Node10	Node5	30.0kbps	30	20ms	
Node10	Node3	30.0kbps	30	20ms	
Node11	Node4	30.0kbps	30	20ms	
Node11	Node6	30.0kbps	30	20ms	
Node12	Node7	30.0kbps	30	20ms	
Node12	Node9	30.0kbps	30	20ms	
Node13	Node1	30.0kbps	30	20ms	
Node13	Node12	30.0kbps	30	20ms	
Node14	Node5	30.0kbps	30	20ms	
Node14	Node0	30.0kbps	30	20ms	
Node15	Node11	30.0kbps	30	20ms	
Node15	Node2	30.0kbps	30	20ms	
Node16	Node7	30.0kbps	30	20ms	
Node16	Node5	30.0kbps	30	20ms	
Node17	Node0	30.0kbps	30	20ms	
Node17	Node9	30.0kbps	30	20ms	
Node18	Node9	30.0kbps	30	20ms	
Node18	Node3	30.0kbps	30	20ms	
Node19	Node15	30.0kbps	30	20ms	
Node19	Node11	30.0kbps	30	20ms	
Node0	Node7	30.0kbps	30	20ms	
Node0	Node1	30.0kbps	30	20ms	
Node1	Node4	30.0kbps	30	20ms	
Node1	Node6	30.0kbps	30	20ms	
