# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	362	143	0	
Node1	NA	533	493	1	
Node2	NA	664	564	2	
Node3	NA	513	156	3	
Node4	NA	187	480	4	
Node5	NA	622	404	5	
Node6	NA	952	969	6	
Node7	NA	514	706	7	
Node8	NA	232	415	8	
Node9	NA	726	744	9	
Node10	NA	289	944	10	
Node11	NA	656	991	11	
Node12	NA	320	662	12	
Node13	NA	30	895	13	
Node14	NA	804	577	14	
Node15	NA	403	982	15	
Node16	NA	160	29	16	
Node17	NA	663	937	17	
Node18	NA	56	290	18	
Node19	NA	144	903	19	
Node20	NA	773	748	20	
Node21	NA	696	832	21	
Node22	NA	702	782	22	
Node23	NA	980	708	23	
Node24	NA	475	951	24	
Node25	NA	348	838	25	
Node26	NA	236	640	26	
Node27	NA	880	245	27	
Node28	NA	231	665	28	
Node29	NA	542	366	29	
Node30	NA	254	617	30	
Node31	NA	989	902	31	
Node32	NA	492	938	32	
Node33	NA	208	678	33	
Node34	NA	930	814	34	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node5	Node0	30.0kbps	30	20ms	
Node5	Node3	30.0kbps	30	20ms	
Node5	Node2	30.0kbps	30	20ms	
Node5	Node1	30.0kbps	30	20ms	
Node5	Node4	30.0kbps	30	20ms	
Node6	Node1	30.0kbps	30	20ms	
Node6	Node0	30.0kbps	30	20ms	
Node6	Node2	30.0kbps	30	20ms	
Node6	Node3	30.0kbps	30	20ms	
Node6	Node4	30.0kbps	30	20ms	
Node7	Node5	30.0kbps	30	20ms	
Node7	Node2	30.0kbps	30	20ms	
Node7	Node3	30.0kbps	30	20ms	
Node7	Node6	30.0kbps	30	20ms	
Node7	Node4	30.0kbps	30	20ms	
Node8	Node5	30.0kbps	30	20ms	
Node8	Node4	30.0kbps	30	20ms	
Node8	Node2	30.0kbps	30	20ms	
Node8	Node1	30.0kbps	30	20ms	
Node8	Node0	30.0kbps	30	20ms	
Node9	Node1	30.0kbps	30	20ms	
Node9	Node2	30.0kbps	30	20ms	
Node9	Node7	30.0kbps	30	20ms	
Node9	Node5	30.0kbps	30	20ms	
Node9	Node4	30.0kbps	30	20ms	
Node10	Node5	30.0kbps	30	20ms	
Node10	Node8	30.0kbps	30	20ms	
Node10	Node4	30.0kbps	30	20ms	
Node10	Node2	30.0kbps	30	20ms	
Node10	Node1	30.0kbps	30	20ms	
Node11	Node6	30.0kbps	30	20ms	
Node11	Node10	30.0kbps	30	20ms	
Node11	Node2	30.0kbps	30	20ms	
Node11	Node5	30.0kbps	30	20ms	
Node11	Node1	30.0kbps	30	20ms	
Node12	Node4	30.0kbps	30	20ms	
Node12	Node2	30.0kbps	30	20ms	
Node12	Node11	30.0kbps	30	20ms	
Node12	Node1	30.0kbps	30	20ms	
Node12	Node9	30.0kbps	30	20ms	
Node13	Node4	30.0kbps	30	20ms	
Node13	Node7	30.0kbps	30	20ms	
Node13	Node1	30.0kbps	30	20ms	
Node13	Node8	30.0kbps	30	20ms	
Node13	Node2	30.0kbps	30	20ms	
Node14	Node2	30.0kbps	30	20ms	
Node14	Node8	30.0kbps	30	20ms	
Node14	Node9	30.0kbps	30	20ms	
Node14	Node11	30.0kbps	30	20ms	
Node14	Node5	30.0kbps	30	20ms	
Node15	Node12	30.0kbps	30	20ms	
Node15	Node10	30.0kbps	30	20ms	
Node15	Node9	30.0kbps	30	20ms	
Node15	Node5	30.0kbps	30	20ms	
Node15	Node6	30.0kbps	30	20ms	
Node16	Node0	30.0kbps	30	20ms	
Node16	Node13	30.0kbps	30	20ms	
Node16	Node8	30.0kbps	30	20ms	
Node16	Node1	30.0kbps	30	20ms	
Node16	Node3	30.0kbps	30	20ms	
Node17	Node2	30.0kbps	30	20ms	
Node17	Node6	30.0kbps	30	20ms	
Node17	Node7	30.0kbps	30	20ms	
Node17	Node15	30.0kbps	30	20ms	
Node17	Node14	30.0kbps	30	20ms	
Node18	Node7	30.0kbps	30	20ms	
Node18	Node4	30.0kbps	30	20ms	
Node18	Node5	30.0kbps	30	20ms	
Node18	Node0	30.0kbps	30	20ms	
Node18	Node13	30.0kbps	30	20ms	
Node19	Node12	30.0kbps	30	20ms	
Node19	Node4	30.0kbps	30	20ms	
Node19	Node15	30.0kbps	30	20ms	
Node19	Node2	30.0kbps	30	20ms	
Node19	Node13	30.0kbps	30	20ms	
Node20	Node7	30.0kbps	30	20ms	
Node20	Node3	30.0kbps	30	20ms	
Node20	Node18	30.0kbps	30	20ms	
Node20	Node11	30.0kbps	30	20ms	
Node20	Node14	30.0kbps	30	20ms	
Node21	Node17	30.0kbps	30	20ms	
Node21	Node16	30.0kbps	30	20ms	
Node21	Node1	30.0kbps	30	20ms	
Node21	Node11	30.0kbps	30	20ms	
Node21	Node20	30.0kbps	30	20ms	
Node22	Node11	30.0kbps	30	20ms	
Node22	Node9	30.0kbps	30	20ms	
Node22	Node6	30.0kbps	30	20ms	
Node22	Node17	30.0kbps	30	20ms	
Node22	Node15	30.0kbps	30	20ms	
Node23	Node7	30.0kbps	30	20ms	
Node23	Node5	30.0kbps	30	20ms	
Node23	Node6	30.0kbps	30	20ms	
Node23	Node2	30.0kbps	30	20ms	
Node23	Node11	30.0kbps	30	20ms	
Node24	Node4	30.0kbps	30	20ms	
Node24	Node7	30.0kbps	30	20ms	
Node24	Node20	30.0kbps	30	20ms	
Node24	Node11	30.0kbps	30	20ms	
Node24	Node6	30.0kbps	30	20ms	
Node25	Node20	30.0kbps	30	20ms	
Node25	Node23	30.0kbps	30	20ms	
Node25	Node7	30.0kbps	30	20ms	
Node25	Node15	30.0kbps	30	20ms	
Node25	Node19	30.0kbps	30	20ms	
Node26	Node4	30.0kbps	30	20ms	
Node26	Node0	30.0kbps	30	20ms	
Node26	Node25	30.0kbps	30	20ms	
Node26	Node2	30.0kbps	30	20ms	
Node26	Node14	30.0kbps	30	20ms	
Node27	Node6	30.0kbps	30	20ms	
Node27	Node5	30.0kbps	30	20ms	
Node27	Node4	30.0kbps	30	20ms	
Node27	Node20	30.0kbps	30	20ms	
Node27	Node1	30.0kbps	30	20ms	
Node28	Node15	30.0kbps	30	20ms	
Node28	Node7	30.0kbps	30	20ms	
Node28	Node26	30.0kbps	30	20ms	
Node28	Node19	30.0kbps	30	20ms	
Node28	Node21	30.0kbps	30	20ms	
Node29	Node8	30.0kbps	30	20ms	
Node29	Node0	30.0kbps	30	20ms	
Node29	Node26	30.0kbps	30	20ms	
Node29	Node4	30.0kbps	30	20ms	
Node29	Node5	30.0kbps	30	20ms	
Node30	Node24	30.0kbps	30	20ms	
Node30	Node10	30.0kbps	30	20ms	
Node30	Node18	30.0kbps	30	20ms	
Node30	Node26	30.0kbps	30	20ms	
Node30	Node2	30.0kbps	30	20ms	
Node31	Node19	30.0kbps	30	20ms	
Node31	Node14	30.0kbps	30	20ms	
Node31	Node22	30.0kbps	30	20ms	
Node31	Node6	30.0kbps	30	20ms	
Node31	Node23	30.0kbps	30	20ms	
Node32	Node26	30.0kbps	30	20ms	
Node32	Node19	30.0kbps	30	20ms	
Node32	Node7	30.0kbps	30	20ms	
Node32	Node22	30.0kbps	30	20ms	
Node32	Node9	30.0kbps	30	20ms	
