# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	685	905	0	
Node1	NA	947	53	1	
Node2	NA	439	732	2	
Node3	NA	348	165	3	
Node4	NA	355	69	4	
Node5	NA	771	739	5	
Node6	NA	509	24	6	
Node7	NA	384	375	7	
Node8	NA	630	75	8	
Node9	NA	360	892	9	
Node10	NA	926	548	10	
Node11	NA	194	741	11	
Node12	NA	979	517	12	
Node13	NA	832	296	13	
Node14	NA	957	807	14	
Node15	NA	684	746	15	
Node16	NA	272	980	16	
Node17	NA	150	827	17	
Node18	NA	330	180	18	
Node19	NA	893	384	19	
Node20	NA	953	526	20	
Node21	NA	737	800	21	
Node22	NA	638	260	22	
Node23	NA	701	663	23	
Node24	NA	820	247	24	
Node25	NA	432	648	25	
Node26	NA	927	519	26	
Node27	NA	960	487	27	
Node28	NA	121	473	28	
Node29	NA	522	69	29	
Node30	NA	274	25	30	
Node31	NA	933	172	31	
Node32	NA	892	489	32	
Node33	NA	859	53	33	
Node34	NA	440	187	34	
Node35	NA	152	154	35	
Node36	NA	739	865	36	
Node37	NA	318	464	37	
Node38	NA	892	750	38	
Node39	NA	101	666	39	
Node40	NA	501	734	40	
Node41	NA	99	67	41	
Node42	NA	772	507	42	
Node43	NA	327	415	43	
Node44	NA	479	625	44	
Node45	NA	624	182	45	
Node46	NA	636	464	46	
Node47	NA	873	549	47	
Node48	NA	195	692	48	
Node49	NA	37	348	49	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node3	Node1	100.0kbps	30	20ms	
Node3	Node2	100.0kbps	30	20ms	
Node3	Node0	100.0kbps	30	20ms	
Node4	Node1	100.0kbps	30	20ms	
Node4	Node3	100.0kbps	30	20ms	
Node4	Node2	100.0kbps	30	20ms	
Node5	Node2	100.0kbps	30	20ms	
Node5	Node3	100.0kbps	30	20ms	
Node5	Node0	100.0kbps	30	20ms	
Node6	Node3	100.0kbps	30	20ms	
Node6	Node1	100.0kbps	30	20ms	
Node6	Node4	100.0kbps	30	20ms	
Node7	Node3	100.0kbps	30	20ms	
Node7	Node4	100.0kbps	30	20ms	
Node7	Node6	100.0kbps	30	20ms	
Node8	Node4	100.0kbps	30	20ms	
Node8	Node6	100.0kbps	30	20ms	
Node8	Node5	100.0kbps	30	20ms	
Node9	Node0	100.0kbps	30	20ms	
Node9	Node7	100.0kbps	30	20ms	
Node9	Node3	100.0kbps	30	20ms	
Node10	Node3	100.0kbps	30	20ms	
Node10	Node7	100.0kbps	30	20ms	
Node10	Node2	100.0kbps	30	20ms	
Node11	Node0	100.0kbps	30	20ms	
Node11	Node2	100.0kbps	30	20ms	
Node11	Node9	100.0kbps	30	20ms	
Node12	Node1	100.0kbps	30	20ms	
Node12	Node5	100.0kbps	30	20ms	
Node12	Node11	100.0kbps	30	20ms	
Node13	Node8	100.0kbps	30	20ms	
Node13	Node12	100.0kbps	30	20ms	
Node13	Node7	100.0kbps	30	20ms	
Node14	Node0	100.0kbps	30	20ms	
Node14	Node5	100.0kbps	30	20ms	
Node14	Node11	100.0kbps	30	20ms	
Node15	Node14	100.0kbps	30	20ms	
Node15	Node4	100.0kbps	30	20ms	
Node15	Node2	100.0kbps	30	20ms	
Node16	Node9	100.0kbps	30	20ms	
Node16	Node2	100.0kbps	30	20ms	
Node16	Node4	100.0kbps	30	20ms	
Node17	Node15	100.0kbps	30	20ms	
Node17	Node7	100.0kbps	30	20ms	
Node17	Node11	100.0kbps	30	20ms	
Node18	Node7	100.0kbps	30	20ms	
Node18	Node3	100.0kbps	30	20ms	
Node18	Node11	100.0kbps	30	20ms	
Node19	Node1	100.0kbps	30	20ms	
Node19	Node13	100.0kbps	30	20ms	
Node19	Node10	100.0kbps	30	20ms	
Node20	Node15	100.0kbps	30	20ms	
Node20	Node2	100.0kbps	30	20ms	
Node20	Node12	100.0kbps	30	20ms	
Node21	Node14	100.0kbps	30	20ms	
Node21	Node5	100.0kbps	30	20ms	
Node21	Node0	100.0kbps	30	20ms	
Node22	Node9	100.0kbps	30	20ms	
Node22	Node12	100.0kbps	30	20ms	
Node22	Node18	100.0kbps	30	20ms	
Node23	Node20	100.0kbps	30	20ms	
Node23	Node15	100.0kbps	30	20ms	
Node23	Node16	100.0kbps	30	20ms	
Node24	Node8	100.0kbps	30	20ms	
Node24	Node12	100.0kbps	30	20ms	
Node24	Node1	100.0kbps	30	20ms	
Node25	Node0	100.0kbps	30	20ms	
Node25	Node10	100.0kbps	30	20ms	
Node25	Node2	100.0kbps	30	20ms	
Node26	Node10	100.0kbps	30	20ms	
Node26	Node22	100.0kbps	30	20ms	
Node26	Node14	100.0kbps	30	20ms	
Node27	Node25	100.0kbps	30	20ms	
Node27	Node19	100.0kbps	30	20ms	
Node27	Node10	100.0kbps	30	20ms	
Node28	Node13	100.0kbps	30	20ms	
Node28	Node22	100.0kbps	30	20ms	
Node28	Node11	100.0kbps	30	20ms	
Node29	Node3	100.0kbps	30	20ms	
Node29	Node22	100.0kbps	30	20ms	
Node29	Node6	100.0kbps	30	20ms	
Node30	Node6	100.0kbps	30	20ms	
Node30	Node18	100.0kbps	30	20ms	
Node30	Node7	100.0kbps	30	20ms	
Node31	Node11	100.0kbps	30	20ms	
Node31	Node22	100.0kbps	30	20ms	
Node31	Node30	100.0kbps	30	20ms	
Node32	Node10	100.0kbps	30	20ms	
Node32	Node8	100.0kbps	30	20ms	
Node32	Node18	100.0kbps	30	20ms	
Node33	Node31	100.0kbps	30	20ms	
Node33	Node21	100.0kbps	30	20ms	
Node33	Node16	100.0kbps	30	20ms	
Node34	Node3	100.0kbps	30	20ms	
Node34	Node28	100.0kbps	30	20ms	
