# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	988	257	0	
Node1	NA	37	436	1	
Node2	NA	492	485	2	
Node3	NA	37	208	3	
Node4	NA	167	156	4	
Node5	NA	62	62	5	
Node6	NA	853	545	6	
Node7	NA	312	510	7	
Node8	NA	685	129	8	
Node9	NA	564	240	9	
Node10	NA	366	998	10	
Node11	NA	36	177	11	
Node12	NA	326	673	12	
Node13	NA	138	980	13	
Node14	NA	468	393	14	
Node15	NA	13	798	15	
Node16	NA	273	485	16	
Node17	NA	311	798	17	
Node18	NA	337	473	18	
Node19	NA	991	659	19	
Node20	NA	50	165	20	
Node21	NA	82	949	21	
Node22	NA	5	98	22	
Node23	NA	218	93	23	
Node24	NA	883	338	24	
Node25	NA	466	383	25	
Node26	NA	62	844	26	
Node27	NA	452	343	27	
Node28	NA	872	287	28	
Node29	NA	990	586	29	
Node30	NA	478	490	30	
Node31	NA	515	208	31	
Node32	NA	661	398	32	
Node33	NA	383	655	33	
Node34	NA	330	818	34	
Node35	NA	730	968	35	
Node36	NA	487	991	36	
Node37	NA	926	261	37	
Node38	NA	473	427	38	
Node39	NA	859	342	39	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node2	Node1	100.0kbps	30	20ms	
Node2	Node0	100.0kbps	30	20ms	
Node3	Node1	100.0kbps	30	20ms	
Node3	Node0	100.0kbps	30	20ms	
Node4	Node3	100.0kbps	30	20ms	
Node4	Node2	100.0kbps	30	20ms	
Node5	Node4	100.0kbps	30	20ms	
Node5	Node3	100.0kbps	30	20ms	
Node6	Node4	100.0kbps	30	20ms	
Node6	Node0	100.0kbps	30	20ms	
Node7	Node4	100.0kbps	30	20ms	
Node7	Node6	100.0kbps	30	20ms	
Node8	Node4	100.0kbps	30	20ms	
Node8	Node2	100.0kbps	30	20ms	
Node9	Node4	100.0kbps	30	20ms	
Node9	Node2	100.0kbps	30	20ms	
Node10	Node4	100.0kbps	30	20ms	
Node10	Node5	100.0kbps	30	20ms	
Node11	Node3	100.0kbps	30	20ms	
Node11	Node5	100.0kbps	30	20ms	
Node12	Node10	100.0kbps	30	20ms	
Node12	Node2	100.0kbps	30	20ms	
Node13	Node12	100.0kbps	30	20ms	
Node13	Node1	100.0kbps	30	20ms	
Node14	Node9	100.0kbps	30	20ms	
Node14	Node2	100.0kbps	30	20ms	
Node15	Node2	100.0kbps	30	20ms	
Node15	Node13	100.0kbps	30	20ms	
Node16	Node9	100.0kbps	30	20ms	
Node16	Node10	100.0kbps	30	20ms	
Node17	Node14	100.0kbps	30	20ms	
Node17	Node16	100.0kbps	30	20ms	
Node18	Node13	100.0kbps	30	20ms	
Node18	Node16	100.0kbps	30	20ms	
Node19	Node16	100.0kbps	30	20ms	
Node19	Node10	100.0kbps	30	20ms	
Node20	Node3	100.0kbps	30	20ms	
Node20	Node12	100.0kbps	30	20ms	
Node21	Node17	100.0kbps	30	20ms	
Node21	Node2	100.0kbps	30	20ms	
Node22	Node11	100.0kbps	30	20ms	
Node22	Node3	100.0kbps	30	20ms	
Node23	Node2	100.0kbps	30	20ms	
Node23	Node18	100.0kbps	30	20ms	
Node24	Node2	100.0kbps	30	20ms	
Node24	Node0	100.0kbps	30	20ms	
Node25	Node2	100.0kbps	30	20ms	
Node25	Node11	100.0kbps	30	20ms	
Node26	Node21	100.0kbps	30	20ms	
Node26	Node16	100.0kbps	30	20ms	
Node27	Node22	100.0kbps	30	20ms	
Node27	Node1	100.0kbps	30	20ms	
Node28	Node9	100.0kbps	30	20ms	
Node28	Node8	100.0kbps	30	20ms	
Node29	Node28	100.0kbps	30	20ms	
Node29	Node6	100.0kbps	30	20ms	
Node30	Node12	100.0kbps	30	20ms	
Node30	Node7	100.0kbps	30	20ms	
Node31	Node2	100.0kbps	30	20ms	
Node31	Node6	100.0kbps	30	20ms	
Node32	Node23	100.0kbps	30	20ms	
Node32	Node27	100.0kbps	30	20ms	
Node33	Node2	100.0kbps	30	20ms	
Node33	Node12	100.0kbps	30	20ms	
Node34	Node15	100.0kbps	30	20ms	
Node34	Node12	100.0kbps	30	20ms	
Node35	Node17	100.0kbps	30	20ms	
Node35	Node9	100.0kbps	30	20ms	
Node36	Node35	100.0kbps	30	20ms	
Node36	Node33	100.0kbps	30	20ms	
Node37	Node28	100.0kbps	30	20ms	
Node37	Node24	100.0kbps	30	20ms	
Node38	Node10	100.0kbps	30	20ms	
Node38	Node16	100.0kbps	30	20ms	
Node39	Node22	100.0kbps	30	20ms	
Node39	Node2	100.0kbps	30	20ms	
Node0	Node30	100.0kbps	30	20ms	
Node0	Node28	100.0kbps	30	20ms	
Node1	Node9	100.0kbps	30	20ms	
Node1	Node22	100.0kbps	30	20ms	
