# ZhangYu 21-Dec-2014 

router

# node	comment	yPos	xPos	systemID
Node0	NA	90	20	0	
Node1	NA	79	42	1	
Node2	NA	88	50	2	
Node3	NA	60	99	3	
Node4	NA	61	46	4	
Node5	NA	83	64	5	
Node6	NA	55	9	6	
Node7	NA	38	21	7	
Node8	NA	1	69	8	
Node9	NA	54	24	9	
Node10	NA	19	5	10	
Node11	NA	79	91	11	
Node12	NA	4	63	12	
Node13	NA	16	40	13	
Node14	NA	8	1	14	
Node15	NA	66	78	15	
Node16	NA	4	93	16	
Node17	NA	45	14	17	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node3	Node0	100.0kbps	30	20ms	
Node3	Node1	100.0kbps	30	20ms	
Node3	Node2	100.0kbps	30	20ms	
Node4	Node1	100.0kbps	30	20ms	
Node4	Node2	100.0kbps	30	20ms	
Node4	Node0	100.0kbps	30	20ms	
Node5	Node2	100.0kbps	30	20ms	
Node5	Node0	100.0kbps	30	20ms	
Node5	Node4	100.0kbps	30	20ms	
Node6	Node2	100.0kbps	30	20ms	
Node6	Node5	100.0kbps	30	20ms	
Node6	Node3	100.0kbps	30	20ms	
Node7	Node0	100.0kbps	30	20ms	
Node7	Node1	100.0kbps	30	20ms	
Node7	Node6	100.0kbps	30	20ms	
Node8	Node3	100.0kbps	30	20ms	
Node8	Node2	100.0kbps	30	20ms	
Node8	Node6	100.0kbps	30	20ms	
Node9	Node6	100.0kbps	30	20ms	
Node9	Node5	100.0kbps	30	20ms	
Node9	Node4	100.0kbps	30	20ms	
Node10	Node6	100.0kbps	30	20ms	
Node10	Node7	100.0kbps	30	20ms	
Node10	Node4	100.0kbps	30	20ms	
Node11	Node5	100.0kbps	30	20ms	
Node11	Node4	100.0kbps	30	20ms	
Node11	Node10	100.0kbps	30	20ms	
Node12	Node8	100.0kbps	30	20ms	
Node12	Node4	100.0kbps	30	20ms	
Node12	Node9	100.0kbps	30	20ms	
Node13	Node9	100.0kbps	30	20ms	
Node13	Node7	100.0kbps	30	20ms	
Node13	Node12	100.0kbps	30	20ms	
Node14	Node10	100.0kbps	30	20ms	
Node14	Node6	100.0kbps	30	20ms	
Node14	Node9	100.0kbps	30	20ms	
Node15	Node5	100.0kbps	30	20ms	
Node15	Node3	100.0kbps	30	20ms	
Node15	Node1	100.0kbps	30	20ms	
Node17	Node7	100.0kbps	30	20ms	
Node17	Node4	100.0kbps	30	20ms	
Node17	Node9	100.0kbps	30	20ms	
Node16	Node0	100.0kbps	30	20ms	
Node16	Node15	100.0kbps	30	20ms	
Node16	Node5	100.0kbps	30	20ms	
Node0	Node6	100.0kbps	30	20ms	
Node0	Node9	100.0kbps	30	20ms	
Node0	Node2	100.0kbps	30	20ms	
Node1	Node13	100.0kbps	30	20ms	
Node1	Node8	100.0kbps	30	20ms	
Node1	Node5	100.0kbps	30	20ms	
Node2	Node11	100.0kbps	30	20ms	
Node2	Node1	100.0kbps	30	20ms	
Node2	Node10	100.0kbps	30	20ms	
