# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	334	493	0	
Node1	NA	977	717	1	
Node2	NA	170	251	2	
Node3	NA	165	739	3	
Node4	NA	917	937	4	
Node5	NA	359	55	5	
Node6	NA	51	168	6	
Node7	NA	944	271	7	
Node8	NA	1	797	8	
Node9	NA	703	172	9	
Node10	NA	531	552	10	
Node11	NA	572	547	11	
Node12	NA	151	61	12	
Node13	NA	640	590	13	
Node14	NA	257	435	14	
Node15	NA	195	425	15	
Node16	NA	825	252	16	
Node17	NA	203	527	17	
Node18	NA	763	897	18	
Node19	NA	807	977	19	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node3	Node2	100.0kbps	30	20ms	
Node3	Node0	100.0kbps	30	20ms	
Node3	Node1	100.0kbps	30	20ms	
Node4	Node1	100.0kbps	30	20ms	
Node4	Node3	100.0kbps	30	20ms	
Node4	Node0	100.0kbps	30	20ms	
Node5	Node0	100.0kbps	30	20ms	
Node5	Node2	100.0kbps	30	20ms	
Node5	Node1	100.0kbps	30	20ms	
Node6	Node2	100.0kbps	30	20ms	
Node6	Node5	100.0kbps	30	20ms	
Node6	Node0	100.0kbps	30	20ms	
Node7	Node5	100.0kbps	30	20ms	
Node7	Node4	100.0kbps	30	20ms	
Node7	Node1	100.0kbps	30	20ms	
Node8	Node0	100.0kbps	30	20ms	
Node8	Node2	100.0kbps	30	20ms	
Node8	Node3	100.0kbps	30	20ms	
Node9	Node0	100.0kbps	30	20ms	
Node9	Node7	100.0kbps	30	20ms	
Node9	Node2	100.0kbps	30	20ms	
Node10	Node3	100.0kbps	30	20ms	
Node10	Node1	100.0kbps	30	20ms	
Node10	Node0	100.0kbps	30	20ms	
Node11	Node7	100.0kbps	30	20ms	
Node11	Node1	100.0kbps	30	20ms	
Node11	Node5	100.0kbps	30	20ms	
Node12	Node5	100.0kbps	30	20ms	
Node12	Node2	100.0kbps	30	20ms	
Node12	Node6	100.0kbps	30	20ms	
Node13	Node0	100.0kbps	30	20ms	
Node13	Node8	100.0kbps	30	20ms	
Node13	Node11	100.0kbps	30	20ms	
Node14	Node0	100.0kbps	30	20ms	
Node14	Node2	100.0kbps	30	20ms	
Node14	Node4	100.0kbps	30	20ms	
Node15	Node5	100.0kbps	30	20ms	
Node15	Node3	100.0kbps	30	20ms	
Node15	Node11	100.0kbps	30	20ms	
Node16	Node11	100.0kbps	30	20ms	
Node16	Node7	100.0kbps	30	20ms	
Node16	Node9	100.0kbps	30	20ms	
Node17	Node0	100.0kbps	30	20ms	
Node17	Node2	100.0kbps	30	20ms	
Node17	Node10	100.0kbps	30	20ms	
Node18	Node4	100.0kbps	30	20ms	
Node18	Node10	100.0kbps	30	20ms	
Node18	Node1	100.0kbps	30	20ms	
Node19	Node18	100.0kbps	30	20ms	
Node19	Node4	100.0kbps	30	20ms	
Node19	Node1	100.0kbps	30	20ms	
Node0	Node1	100.0kbps	30	20ms	
Node0	Node12	100.0kbps	30	20ms	
Node0	Node16	100.0kbps	30	20ms	
Node1	Node16	100.0kbps	30	20ms	
Node1	Node2	100.0kbps	30	20ms	
Node1	Node13	100.0kbps	30	20ms	
Node2	Node10	100.0kbps	30	20ms	
Node2	Node0	100.0kbps	30	20ms	
Node2	Node15	100.0kbps	30	20ms	
