# ZhangYu 17-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	252	641	0	
Node1	NA	938	987	1	
Node2	NA	373	315	2	
Node3	NA	653	600	3	
Node4	NA	37	774	4	
Node5	NA	853	418	5	
Node6	NA	877	484	6	
Node7	NA	552	296	7	
Node8	NA	392	351	8	
Node9	NA	775	425	9	
Node10	NA	731	512	10	
Node11	NA	355	521	11	
Node12	NA	621	671	12	
Node13	NA	937	108	13	
Node14	NA	91	628	14	
Node15	NA	883	64	15	
Node16	NA	758	87	16	
Node17	NA	103	952	17	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node5	Node0	100.0kbps	30	20ms	
Node5	Node4	100.0kbps	30	20ms	
Node5	Node3	100.0kbps	30	20ms	
Node5	Node2	100.0kbps	30	20ms	
Node5	Node1	100.0kbps	30	20ms	
Node6	Node3	100.0kbps	30	20ms	
Node6	Node5	100.0kbps	30	20ms	
Node6	Node0	100.0kbps	30	20ms	
Node6	Node4	100.0kbps	30	20ms	
Node6	Node2	100.0kbps	30	20ms	
Node7	Node0	100.0kbps	30	20ms	
Node7	Node3	100.0kbps	30	20ms	
Node7	Node2	100.0kbps	30	20ms	
Node7	Node6	100.0kbps	30	20ms	
Node7	Node5	100.0kbps	30	20ms	
Node8	Node6	100.0kbps	30	20ms	
Node8	Node2	100.0kbps	30	20ms	
Node8	Node7	100.0kbps	30	20ms	
Node8	Node3	100.0kbps	30	20ms	
Node8	Node4	100.0kbps	30	20ms	
Node9	Node6	100.0kbps	30	20ms	
Node9	Node7	100.0kbps	30	20ms	
Node9	Node0	100.0kbps	30	20ms	
Node9	Node3	100.0kbps	30	20ms	
Node9	Node5	100.0kbps	30	20ms	
Node10	Node6	100.0kbps	30	20ms	
Node10	Node5	100.0kbps	30	20ms	
Node10	Node7	100.0kbps	30	20ms	
Node10	Node1	100.0kbps	30	20ms	
Node10	Node8	100.0kbps	30	20ms	
Node11	Node6	100.0kbps	30	20ms	
Node11	Node7	100.0kbps	30	20ms	
Node11	Node8	100.0kbps	30	20ms	
Node11	Node9	100.0kbps	30	20ms	
Node11	Node0	100.0kbps	30	20ms	
Node12	Node2	100.0kbps	30	20ms	
Node12	Node10	100.0kbps	30	20ms	
Node12	Node0	100.0kbps	30	20ms	
Node12	Node9	100.0kbps	30	20ms	
Node12	Node8	100.0kbps	30	20ms	
Node13	Node5	100.0kbps	30	20ms	
Node13	Node9	100.0kbps	30	20ms	
Node13	Node11	100.0kbps	30	20ms	
Node13	Node10	100.0kbps	30	20ms	
Node13	Node7	100.0kbps	30	20ms	
Node14	Node4	100.0kbps	30	20ms	
Node14	Node0	100.0kbps	30	20ms	
Node14	Node8	100.0kbps	30	20ms	
Node14	Node7	100.0kbps	30	20ms	
Node14	Node3	100.0kbps	30	20ms	
Node15	Node6	100.0kbps	30	20ms	
Node15	Node5	100.0kbps	30	20ms	
Node15	Node7	100.0kbps	30	20ms	
Node15	Node13	100.0kbps	30	20ms	
Node15	Node8	100.0kbps	30	20ms	
Node16	Node6	100.0kbps	30	20ms	
Node16	Node7	100.0kbps	30	20ms	
Node16	Node13	100.0kbps	30	20ms	
Node16	Node15	100.0kbps	30	20ms	
Node16	Node11	100.0kbps	30	20ms	
Node17	Node4	100.0kbps	30	20ms	
Node17	Node10	100.0kbps	30	20ms	
Node17	Node11	100.0kbps	30	20ms	
Node17	Node2	100.0kbps	30	20ms	
Node17	Node12	100.0kbps	30	20ms	
Node0	Node2	100.0kbps	30	20ms	
Node0	Node8	100.0kbps	30	20ms	
Node0	Node3	100.0kbps	30	20ms	
Node0	Node1	100.0kbps	30	20ms	
Node0	Node4	100.0kbps	30	20ms	
Node1	Node12	100.0kbps	30	20ms	
Node1	Node11	100.0kbps	30	20ms	
Node1	Node4	100.0kbps	30	20ms	
Node1	Node3	100.0kbps	30	20ms	
Node1	Node6	100.0kbps	30	20ms	
Node2	Node11	100.0kbps	30	20ms	
Node2	Node10	100.0kbps	30	20ms	
Node2	Node3	100.0kbps	30	20ms	
Node2	Node4	100.0kbps	30	20ms	
Node2	Node9	100.0kbps	30	20ms	
Node3	Node12	100.0kbps	30	20ms	
Node3	Node10	100.0kbps	30	20ms	
Node3	Node11	100.0kbps	30	20ms	
Node3	Node4	100.0kbps	30	20ms	
Node4	Node11	100.0kbps	30	20ms	
Node4	Node10	100.0kbps	30	20ms	
Node4	Node12	100.0kbps	30	20ms	
Node4	Node9	100.0kbps	30	20ms	
