# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	611	689	0	
Node1	NA	418	795	1	
Node2	NA	588	431	2	
Node3	NA	388	513	3	
Node4	NA	997	518	4	
Node5	NA	662	180	5	
Node6	NA	815	432	6	
Node7	NA	372	209	7	
Node8	NA	215	286	8	
Node9	NA	550	143	9	
Node10	NA	730	824	10	
Node11	NA	917	959	11	
Node12	NA	965	710	12	
Node13	NA	317	105	13	
Node14	NA	904	692	14	
Node15	NA	747	43	15	
Node16	NA	558	261	16	
Node17	NA	465	618	17	
Node18	NA	296	782	18	
Node19	NA	702	917	19	
Node20	NA	961	667	20	
Node21	NA	114	419	21	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node5	Node0	100.0kbps	30	20ms	
Node5	Node2	100.0kbps	30	20ms	
Node5	Node3	100.0kbps	30	20ms	
Node5	Node4	100.0kbps	30	20ms	
Node5	Node1	100.0kbps	30	20ms	
Node6	Node0	100.0kbps	30	20ms	
Node6	Node5	100.0kbps	30	20ms	
Node6	Node3	100.0kbps	30	20ms	
Node6	Node2	100.0kbps	30	20ms	
Node6	Node4	100.0kbps	30	20ms	
Node7	Node0	100.0kbps	30	20ms	
Node7	Node1	100.0kbps	30	20ms	
Node7	Node3	100.0kbps	30	20ms	
Node7	Node2	100.0kbps	30	20ms	
Node7	Node6	100.0kbps	30	20ms	
Node8	Node7	100.0kbps	30	20ms	
Node8	Node3	100.0kbps	30	20ms	
Node8	Node2	100.0kbps	30	20ms	
Node8	Node1	100.0kbps	30	20ms	
Node8	Node0	100.0kbps	30	20ms	
Node9	Node7	100.0kbps	30	20ms	
Node9	Node8	100.0kbps	30	20ms	
Node9	Node3	100.0kbps	30	20ms	
Node9	Node5	100.0kbps	30	20ms	
Node9	Node2	100.0kbps	30	20ms	
Node10	Node2	100.0kbps	30	20ms	
Node10	Node4	100.0kbps	30	20ms	
Node10	Node9	100.0kbps	30	20ms	
Node10	Node1	100.0kbps	30	20ms	
Node10	Node8	100.0kbps	30	20ms	
Node11	Node2	100.0kbps	30	20ms	
Node11	Node10	100.0kbps	30	20ms	
Node11	Node4	100.0kbps	30	20ms	
Node11	Node0	100.0kbps	30	20ms	
Node11	Node9	100.0kbps	30	20ms	
Node12	Node10	100.0kbps	30	20ms	
Node12	Node0	100.0kbps	30	20ms	
Node12	Node7	100.0kbps	30	20ms	
Node12	Node11	100.0kbps	30	20ms	
Node12	Node4	100.0kbps	30	20ms	
Node13	Node8	100.0kbps	30	20ms	
Node13	Node2	100.0kbps	30	20ms	
Node13	Node3	100.0kbps	30	20ms	
Node13	Node7	100.0kbps	30	20ms	
Node13	Node9	100.0kbps	30	20ms	
Node14	Node0	100.0kbps	30	20ms	
Node14	Node4	100.0kbps	30	20ms	
Node14	Node12	100.0kbps	30	20ms	
Node14	Node6	100.0kbps	30	20ms	
Node14	Node1	100.0kbps	30	20ms	
Node15	Node4	100.0kbps	30	20ms	
Node15	Node7	100.0kbps	30	20ms	
Node15	Node6	100.0kbps	30	20ms	
Node15	Node2	100.0kbps	30	20ms	
Node15	Node12	100.0kbps	30	20ms	
Node16	Node4	100.0kbps	30	20ms	
Node16	Node0	100.0kbps	30	20ms	
Node16	Node8	100.0kbps	30	20ms	
Node16	Node15	100.0kbps	30	20ms	
Node16	Node9	100.0kbps	30	20ms	
Node17	Node9	100.0kbps	30	20ms	
Node17	Node3	100.0kbps	30	20ms	
Node17	Node2	100.0kbps	30	20ms	
Node17	Node6	100.0kbps	30	20ms	
Node17	Node8	100.0kbps	30	20ms	
Node18	Node2	100.0kbps	30	20ms	
Node18	Node8	100.0kbps	30	20ms	
Node18	Node1	100.0kbps	30	20ms	
Node18	Node17	100.0kbps	30	20ms	
Node18	Node7	100.0kbps	30	20ms	
Node19	Node6	100.0kbps	30	20ms	
Node19	Node12	100.0kbps	30	20ms	
Node19	Node0	100.0kbps	30	20ms	
Node19	Node18	100.0kbps	30	20ms	
Node19	Node17	100.0kbps	30	20ms	
Node20	Node4	100.0kbps	30	20ms	
Node20	Node0	100.0kbps	30	20ms	
Node20	Node6	100.0kbps	30	20ms	
Node20	Node14	100.0kbps	30	20ms	
Node20	Node12	100.0kbps	30	20ms	
Node21	Node3	100.0kbps	30	20ms	
Node21	Node2	100.0kbps	30	20ms	
Node21	Node7	100.0kbps	30	20ms	
Node21	Node4	100.0kbps	30	20ms	
Node21	Node18	100.0kbps	30	20ms	
Node0	Node9	100.0kbps	30	20ms	
Node0	Node4	100.0kbps	30	20ms	
Node0	Node15	100.0kbps	30	20ms	
Node0	Node3	100.0kbps	30	20ms	
Node0	Node2	100.0kbps	30	20ms	
Node1	Node2	100.0kbps	30	20ms	
Node1	Node6	100.0kbps	30	20ms	
Node1	Node0	100.0kbps	30	20ms	
Node1	Node13	100.0kbps	30	20ms	
Node1	Node3	100.0kbps	30	20ms	
Node2	Node4	100.0kbps	30	20ms	
Node2	Node3	100.0kbps	30	20ms	
Node2	Node14	100.0kbps	30	20ms	
Node3	Node10	100.0kbps	30	20ms	
Node3	Node16	100.0kbps	30	20ms	
Node3	Node15	100.0kbps	30	20ms	
Node3	Node4	100.0kbps	30	20ms	
Node3	Node14	100.0kbps	30	20ms	
Node4	Node9	100.0kbps	30	20ms	
Node4	Node13	100.0kbps	30	20ms	
Node4	Node8	100.0kbps	30	20ms	
Node4	Node7	100.0kbps	30	20ms	
