# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	355	125	0	
Node1	NA	642	355	1	
Node2	NA	959	768	2	
Node3	NA	626	336	3	
Node4	NA	606	257	4	
Node5	NA	214	336	5	
Node6	NA	831	775	6	
Node7	NA	965	918	7	
Node8	NA	400	559	8	
Node9	NA	302	490	9	
Node10	NA	391	330	10	
Node11	NA	805	861	11	
Node12	NA	763	219	12	
Node13	NA	753	863	13	
Node14	NA	693	120	14	
Node15	NA	565	963	15	
Node16	NA	674	976	16	
Node17	NA	53	95	17	
Node18	NA	441	719	18	
Node19	NA	541	338	19	
Node20	NA	251	440	20	
Node21	NA	7	651	21	
Node22	NA	990	912	22	
Node23	NA	330	595	23	
Node24	NA	843	772	24	
Node25	NA	657	880	25	
Node26	NA	979	496	26	
Node27	NA	641	608	27	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node5	Node0	100.0kbps	30	20ms	
Node5	Node3	100.0kbps	30	20ms	
Node5	Node1	100.0kbps	30	20ms	
Node5	Node4	100.0kbps	30	20ms	
Node5	Node2	100.0kbps	30	20ms	
Node6	Node0	100.0kbps	30	20ms	
Node6	Node2	100.0kbps	30	20ms	
Node6	Node3	100.0kbps	30	20ms	
Node6	Node4	100.0kbps	30	20ms	
Node6	Node1	100.0kbps	30	20ms	
Node7	Node6	100.0kbps	30	20ms	
Node7	Node4	100.0kbps	30	20ms	
Node7	Node2	100.0kbps	30	20ms	
Node7	Node5	100.0kbps	30	20ms	
Node7	Node1	100.0kbps	30	20ms	
Node8	Node5	100.0kbps	30	20ms	
Node8	Node3	100.0kbps	30	20ms	
Node8	Node2	100.0kbps	30	20ms	
Node8	Node4	100.0kbps	30	20ms	
Node8	Node1	100.0kbps	30	20ms	
Node9	Node8	100.0kbps	30	20ms	
Node9	Node4	100.0kbps	30	20ms	
Node9	Node3	100.0kbps	30	20ms	
Node9	Node7	100.0kbps	30	20ms	
Node9	Node5	100.0kbps	30	20ms	
Node10	Node0	100.0kbps	30	20ms	
Node10	Node5	100.0kbps	30	20ms	
Node10	Node9	100.0kbps	30	20ms	
Node10	Node1	100.0kbps	30	20ms	
Node10	Node4	100.0kbps	30	20ms	
Node11	Node2	100.0kbps	30	20ms	
Node11	Node7	100.0kbps	30	20ms	
Node11	Node1	100.0kbps	30	20ms	
Node11	Node6	100.0kbps	30	20ms	
Node11	Node9	100.0kbps	30	20ms	
Node12	Node3	100.0kbps	30	20ms	
Node12	Node0	100.0kbps	30	20ms	
Node12	Node1	100.0kbps	30	20ms	
Node12	Node6	100.0kbps	30	20ms	
Node12	Node10	100.0kbps	30	20ms	
Node13	Node7	100.0kbps	30	20ms	
Node13	Node6	100.0kbps	30	20ms	
Node13	Node12	100.0kbps	30	20ms	
Node13	Node11	100.0kbps	30	20ms	
Node13	Node8	100.0kbps	30	20ms	
Node14	Node10	100.0kbps	30	20ms	
Node14	Node11	100.0kbps	30	20ms	
Node14	Node1	100.0kbps	30	20ms	
Node14	Node5	100.0kbps	30	20ms	
Node14	Node13	100.0kbps	30	20ms	
Node15	Node1	100.0kbps	30	20ms	
Node15	Node13	100.0kbps	30	20ms	
Node15	Node7	100.0kbps	30	20ms	
Node15	Node11	100.0kbps	30	20ms	
Node15	Node4	100.0kbps	30	20ms	
Node16	Node10	100.0kbps	30	20ms	
Node16	Node2	100.0kbps	30	20ms	
Node16	Node11	100.0kbps	30	20ms	
Node16	Node13	100.0kbps	30	20ms	
Node16	Node7	100.0kbps	30	20ms	
Node17	Node9	100.0kbps	30	20ms	
Node17	Node0	100.0kbps	30	20ms	
Node17	Node3	100.0kbps	30	20ms	
Node17	Node4	100.0kbps	30	20ms	
Node17	Node12	100.0kbps	30	20ms	
Node18	Node6	100.0kbps	30	20ms	
Node18	Node10	100.0kbps	30	20ms	
Node18	Node9	100.0kbps	30	20ms	
Node18	Node0	100.0kbps	30	20ms	
Node18	Node11	100.0kbps	30	20ms	
Node19	Node0	100.0kbps	30	20ms	
Node19	Node14	100.0kbps	30	20ms	
Node19	Node3	100.0kbps	30	20ms	
Node19	Node2	100.0kbps	30	20ms	
Node19	Node6	100.0kbps	30	20ms	
Node20	Node5	100.0kbps	30	20ms	
Node20	Node19	100.0kbps	30	20ms	
Node20	Node3	100.0kbps	30	20ms	
Node20	Node8	100.0kbps	30	20ms	
Node20	Node10	100.0kbps	30	20ms	
Node21	Node1	100.0kbps	30	20ms	
Node21	Node12	100.0kbps	30	20ms	
Node21	Node17	100.0kbps	30	20ms	
Node21	Node9	100.0kbps	30	20ms	
Node21	Node20	100.0kbps	30	20ms	
Node22	Node12	100.0kbps	30	20ms	
Node22	Node7	100.0kbps	30	20ms	
Node22	Node11	100.0kbps	30	20ms	
Node22	Node2	100.0kbps	30	20ms	
Node22	Node8	100.0kbps	30	20ms	
Node23	Node3	100.0kbps	30	20ms	
Node23	Node1	100.0kbps	30	20ms	
Node23	Node10	100.0kbps	30	20ms	
Node23	Node18	100.0kbps	30	20ms	
Node23	Node5	100.0kbps	30	20ms	
Node24	Node6	100.0kbps	30	20ms	
Node24	Node13	100.0kbps	30	20ms	
Node24	Node15	100.0kbps	30	20ms	
Node24	Node11	100.0kbps	30	20ms	
Node24	Node10	100.0kbps	30	20ms	
Node25	Node16	100.0kbps	30	20ms	
Node25	Node5	100.0kbps	30	20ms	
Node25	Node6	100.0kbps	30	20ms	
Node25	Node8	100.0kbps	30	20ms	
Node25	Node22	100.0kbps	30	20ms	
Node26	Node11	100.0kbps	30	20ms	
Node26	Node12	100.0kbps	30	20ms	
Node26	Node22	100.0kbps	30	20ms	
Node26	Node6	100.0kbps	30	20ms	
Node26	Node23	100.0kbps	30	20ms	
Node27	Node6	100.0kbps	30	20ms	
Node27	Node8	100.0kbps	30	20ms	
Node27	Node23	100.0kbps	30	20ms	
Node27	Node18	100.0kbps	30	20ms	
Node27	Node26	100.0kbps	30	20ms	
Node0	Node3	100.0kbps	30	20ms	
Node0	Node8	100.0kbps	30	20ms	
Node0	Node14	100.0kbps	30	20ms	
Node0	Node9	100.0kbps	30	20ms	
Node0	Node4	100.0kbps	30	20ms	
Node1	Node9	100.0kbps	30	20ms	
Node1	Node19	100.0kbps	30	20ms	
Node1	Node2	100.0kbps	30	20ms	
Node1	Node3	100.0kbps	30	20ms	
Node1	Node13	100.0kbps	30	20ms	
Node2	Node13	100.0kbps	30	20ms	
Node2	Node3	100.0kbps	30	20ms	
Node2	Node20	100.0kbps	30	20ms	
Node2	Node4	100.0kbps	30	20ms	
Node2	Node0	100.0kbps	30	20ms	
Node3	Node4	100.0kbps	30	20ms	
Node3	Node18	100.0kbps	30	20ms	
Node3	Node10	100.0kbps	30	20ms	
Node3	Node14	100.0kbps	30	20ms	
Node3	Node15	100.0kbps	30	20ms	
Node4	Node19	100.0kbps	30	20ms	
Node4	Node16	100.0kbps	30	20ms	
Node4	Node1	100.0kbps	30	20ms	
Node4	Node14	100.0kbps	30	20ms	
Node4	Node20	100.0kbps	30	20ms	
