# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	819	751	0	
Node1	NA	763	817	1	
Node2	NA	579	26	2	
Node3	NA	923	779	3	
Node4	NA	124	80	4	
Node5	NA	119	60	5	
Node6	NA	620	854	6	
Node7	NA	183	139	7	
Node8	NA	80	766	8	
Node9	NA	47	764	9	
Node10	NA	629	621	10	
Node11	NA	497	841	11	
Node12	NA	121	432	12	
Node13	NA	587	599	13	
Node14	NA	323	712	14	
Node15	NA	517	693	15	
Node16	NA	175	655	16	
Node17	NA	929	680	17	
Node18	NA	870	583	18	
Node19	NA	136	733	19	
Node20	NA	628	181	20	
Node21	NA	725	571	21	
Node22	NA	64	338	22	
Node23	NA	398	295	23	
Node24	NA	17	866	24	
Node25	NA	609	256	25	
Node26	NA	511	953	26	
Node27	NA	804	121	27	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node3	Node0	100.0kbps	30	20ms	
Node3	Node2	100.0kbps	30	20ms	
Node3	Node1	100.0kbps	30	20ms	
Node4	Node3	100.0kbps	30	20ms	
Node4	Node2	100.0kbps	30	20ms	
Node4	Node1	100.0kbps	30	20ms	
Node5	Node4	100.0kbps	30	20ms	
Node5	Node2	100.0kbps	30	20ms	
Node5	Node0	100.0kbps	30	20ms	
Node6	Node0	100.0kbps	30	20ms	
Node6	Node3	100.0kbps	30	20ms	
Node6	Node4	100.0kbps	30	20ms	
Node7	Node2	100.0kbps	30	20ms	
Node7	Node4	100.0kbps	30	20ms	
Node7	Node5	100.0kbps	30	20ms	
Node8	Node4	100.0kbps	30	20ms	
Node8	Node3	100.0kbps	30	20ms	
Node8	Node5	100.0kbps	30	20ms	
Node9	Node8	100.0kbps	30	20ms	
Node9	Node6	100.0kbps	30	20ms	
Node9	Node1	100.0kbps	30	20ms	
Node10	Node1	100.0kbps	30	20ms	
Node10	Node8	100.0kbps	30	20ms	
Node10	Node3	100.0kbps	30	20ms	
Node11	Node10	100.0kbps	30	20ms	
Node11	Node3	100.0kbps	30	20ms	
Node11	Node6	100.0kbps	30	20ms	
Node12	Node10	100.0kbps	30	20ms	
Node12	Node4	100.0kbps	30	20ms	
Node12	Node9	100.0kbps	30	20ms	
Node13	Node1	100.0kbps	30	20ms	
Node13	Node10	100.0kbps	30	20ms	
Node13	Node6	100.0kbps	30	20ms	
Node14	Node11	100.0kbps	30	20ms	
Node14	Node9	100.0kbps	30	20ms	
Node14	Node6	100.0kbps	30	20ms	
Node15	Node14	100.0kbps	30	20ms	
Node15	Node9	100.0kbps	30	20ms	
Node15	Node11	100.0kbps	30	20ms	
Node16	Node12	100.0kbps	30	20ms	
Node16	Node6	100.0kbps	30	20ms	
Node16	Node13	100.0kbps	30	20ms	
Node17	Node0	100.0kbps	30	20ms	
Node17	Node7	100.0kbps	30	20ms	
Node17	Node13	100.0kbps	30	20ms	
Node18	Node10	100.0kbps	30	20ms	
Node18	Node1	100.0kbps	30	20ms	
Node18	Node17	100.0kbps	30	20ms	
Node19	Node14	100.0kbps	30	20ms	
Node19	Node9	100.0kbps	30	20ms	
Node19	Node16	100.0kbps	30	20ms	
Node20	Node1	100.0kbps	30	20ms	
Node20	Node18	100.0kbps	30	20ms	
Node20	Node10	100.0kbps	30	20ms	
Node21	Node17	100.0kbps	30	20ms	
Node21	Node1	100.0kbps	30	20ms	
Node21	Node18	100.0kbps	30	20ms	
Node22	Node5	100.0kbps	30	20ms	
Node22	Node2	100.0kbps	30	20ms	
Node22	Node7	100.0kbps	30	20ms	
Node23	Node10	100.0kbps	30	20ms	
Node23	Node19	100.0kbps	30	20ms	
Node23	Node5	100.0kbps	30	20ms	
Node24	Node16	100.0kbps	30	20ms	
Node24	Node18	100.0kbps	30	20ms	
Node24	Node10	100.0kbps	30	20ms	
Node25	Node3	100.0kbps	30	20ms	
Node25	Node20	100.0kbps	30	20ms	
Node25	Node23	100.0kbps	30	20ms	
Node26	Node23	100.0kbps	30	20ms	
Node26	Node11	100.0kbps	30	20ms	
Node26	Node13	100.0kbps	30	20ms	
Node27	Node10	100.0kbps	30	20ms	
Node27	Node2	100.0kbps	30	20ms	
Node27	Node6	100.0kbps	30	20ms	
Node0	Node10	100.0kbps	30	20ms	
Node0	Node21	100.0kbps	30	20ms	
Node0	Node1	100.0kbps	30	20ms	
Node1	Node22	100.0kbps	30	20ms	
Node1	Node24	100.0kbps	30	20ms	
Node1	Node17	100.0kbps	30	20ms	
Node2	Node23	100.0kbps	30	20ms	
Node2	Node12	100.0kbps	30	20ms	
Node2	Node20	100.0kbps	30	20ms	
