# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	226	166	0	
Node1	NA	822	52	1	
Node2	NA	211	534	2	
Node3	NA	108	975	3	
Node4	NA	25	823	4	
Node5	NA	393	991	5	
Node6	NA	170	768	6	
Node7	NA	320	974	7	
Node8	NA	16	70	8	
Node9	NA	184	223	9	
Node10	NA	197	6	10	
Node11	NA	128	290	11	
Node12	NA	728	762	12	
Node13	NA	270	582	13	
Node14	NA	729	507	14	
Node15	NA	698	805	15	
Node16	NA	531	862	16	
Node17	NA	804	202	17	
Node18	NA	314	866	18	
Node19	NA	950	790	19	
Node20	NA	377	768	20	
Node21	NA	34	230	21	
Node22	NA	592	968	22	
Node23	NA	130	785	23	
Node24	NA	592	208	24	
Node25	NA	15	825	25	
Node26	NA	761	683	26	
Node27	NA	42	690	27	
Node28	NA	160	92	28	
Node29	NA	531	341	29	
Node30	NA	98	760	30	
Node31	NA	587	84	31	
Node32	NA	186	887	32	
Node33	NA	967	868	33	
Node34	NA	353	652	34	
Node35	NA	478	79	35	
Node36	NA	487	384	36	
Node37	NA	142	519	37	
Node38	NA	82	248	38	
Node39	NA	259	225	39	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node3	Node2	100.0kbps	30	20ms	
Node3	Node0	100.0kbps	30	20ms	
Node3	Node1	100.0kbps	30	20ms	
Node4	Node3	100.0kbps	30	20ms	
Node4	Node0	100.0kbps	30	20ms	
Node4	Node2	100.0kbps	30	20ms	
Node5	Node4	100.0kbps	30	20ms	
Node5	Node0	100.0kbps	30	20ms	
Node5	Node1	100.0kbps	30	20ms	
Node6	Node5	100.0kbps	30	20ms	
Node6	Node4	100.0kbps	30	20ms	
Node6	Node2	100.0kbps	30	20ms	
Node7	Node6	100.0kbps	30	20ms	
Node7	Node5	100.0kbps	30	20ms	
Node7	Node3	100.0kbps	30	20ms	
Node8	Node0	100.0kbps	30	20ms	
Node8	Node1	100.0kbps	30	20ms	
Node8	Node6	100.0kbps	30	20ms	
Node9	Node0	100.0kbps	30	20ms	
Node9	Node2	100.0kbps	30	20ms	
Node9	Node8	100.0kbps	30	20ms	
Node10	Node0	100.0kbps	30	20ms	
Node10	Node9	100.0kbps	30	20ms	
Node10	Node8	100.0kbps	30	20ms	
Node11	Node8	100.0kbps	30	20ms	
Node11	Node10	100.0kbps	30	20ms	
Node11	Node0	100.0kbps	30	20ms	
Node12	Node5	100.0kbps	30	20ms	
Node12	Node1	100.0kbps	30	20ms	
Node12	Node7	100.0kbps	30	20ms	
Node13	Node2	100.0kbps	30	20ms	
Node13	Node11	100.0kbps	30	20ms	
Node13	Node7	100.0kbps	30	20ms	
Node14	Node2	100.0kbps	30	20ms	
Node14	Node1	100.0kbps	30	20ms	
Node14	Node10	100.0kbps	30	20ms	
Node15	Node2	100.0kbps	30	20ms	
Node15	Node11	100.0kbps	30	20ms	
Node15	Node13	100.0kbps	30	20ms	
Node16	Node9	100.0kbps	30	20ms	
Node16	Node15	100.0kbps	30	20ms	
Node16	Node3	100.0kbps	30	20ms	
Node17	Node1	100.0kbps	30	20ms	
Node17	Node14	100.0kbps	30	20ms	
Node17	Node12	100.0kbps	30	20ms	
Node18	Node5	100.0kbps	30	20ms	
Node18	Node16	100.0kbps	30	20ms	
Node18	Node9	100.0kbps	30	20ms	
Node19	Node13	100.0kbps	30	20ms	
Node19	Node15	100.0kbps	30	20ms	
Node19	Node12	100.0kbps	30	20ms	
Node20	Node16	100.0kbps	30	20ms	
Node20	Node4	100.0kbps	30	20ms	
Node20	Node6	100.0kbps	30	20ms	
Node21	Node10	100.0kbps	30	20ms	
Node21	Node0	100.0kbps	30	20ms	
Node21	Node14	100.0kbps	30	20ms	
Node22	Node16	100.0kbps	30	20ms	
Node22	Node15	100.0kbps	30	20ms	
Node22	Node5	100.0kbps	30	20ms	
Node23	Node2	100.0kbps	30	20ms	
Node23	Node0	100.0kbps	30	20ms	
Node23	Node6	100.0kbps	30	20ms	
Node24	Node11	100.0kbps	30	20ms	
Node24	Node8	100.0kbps	30	20ms	
Node24	Node15	100.0kbps	30	20ms	
Node25	Node2	100.0kbps	30	20ms	
Node25	Node15	100.0kbps	30	20ms	
Node25	Node7	100.0kbps	30	20ms	
Node26	Node12	100.0kbps	30	20ms	
Node26	Node14	100.0kbps	30	20ms	
Node26	Node25	100.0kbps	30	20ms	
Node27	Node16	100.0kbps	30	20ms	
Node27	Node25	100.0kbps	30	20ms	
Node27	Node3	100.0kbps	30	20ms	
Node28	Node2	100.0kbps	30	20ms	
Node28	Node9	100.0kbps	30	20ms	
Node28	Node8	100.0kbps	30	20ms	
Node29	Node11	100.0kbps	30	20ms	
Node29	Node2	100.0kbps	30	20ms	
Node29	Node27	100.0kbps	30	20ms	
Node30	Node4	100.0kbps	30	20ms	
Node30	Node2	100.0kbps	30	20ms	
Node30	Node7	100.0kbps	30	20ms	
Node31	Node13	100.0kbps	30	20ms	
Node31	Node24	100.0kbps	30	20ms	
Node31	Node23	100.0kbps	30	20ms	
Node32	Node23	100.0kbps	30	20ms	
Node32	Node30	100.0kbps	30	20ms	
Node32	Node3	100.0kbps	30	20ms	
Node33	Node14	100.0kbps	30	20ms	
Node33	Node2	100.0kbps	30	20ms	
Node33	Node7	100.0kbps	30	20ms	
Node34	Node5	100.0kbps	30	20ms	
Node34	Node29	100.0kbps	30	20ms	
Node34	Node15	100.0kbps	30	20ms	
Node35	Node10	100.0kbps	30	20ms	
Node35	Node14	100.0kbps	30	20ms	
Node35	Node17	100.0kbps	30	20ms	
Node36	Node15	100.0kbps	30	20ms	
Node36	Node30	100.0kbps	30	20ms	
Node36	Node19	100.0kbps	30	20ms	
Node37	Node29	100.0kbps	30	20ms	
Node37	Node13	100.0kbps	30	20ms	
Node37	Node18	100.0kbps	30	20ms	
Node38	Node25	100.0kbps	30	20ms	
Node38	Node29	100.0kbps	30	20ms	
Node38	Node11	100.0kbps	30	20ms	
Node39	Node37	100.0kbps	30	20ms	
Node39	Node21	100.0kbps	30	20ms	
Node39	Node11	100.0kbps	30	20ms	
Node0	Node28	100.0kbps	30	20ms	
Node0	Node35	100.0kbps	30	20ms	
Node0	Node24	100.0kbps	30	20ms	
Node1	Node36	100.0kbps	30	20ms	
Node1	Node24	100.0kbps	30	20ms	
Node1	Node16	100.0kbps	30	20ms	
Node2	Node16	100.0kbps	30	20ms	
Node2	Node1	100.0kbps	30	20ms	
Node2	Node11	100.0kbps	30	20ms	
