# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	158	429	0	
Node1	NA	271	656	1	
Node2	NA	916	932	2	
Node3	NA	328	887	3	
Node4	NA	208	819	4	
Node5	NA	771	987	5	
Node6	NA	717	887	6	
Node7	NA	396	356	7	
Node8	NA	957	138	8	
Node9	NA	43	820	9	
Node10	NA	251	485	10	
Node11	NA	446	980	11	
Node12	NA	113	507	12	
Node13	NA	234	255	13	
Node14	NA	22	728	14	
Node15	NA	53	298	15	
Node16	NA	475	483	16	
Node17	NA	603	594	17	
Node18	NA	262	508	18	
Node19	NA	45	317	19	
Node20	NA	321	991	20	
Node21	NA	615	778	21	
Node22	NA	209	18	22	
Node23	NA	465	72	23	
Node24	NA	163	970	24	
Node25	NA	764	860	25	
Node26	NA	976	688	26	
Node27	NA	773	589	27	
Node28	NA	409	934	28	
Node29	NA	217	798	29	
Node30	NA	693	973	30	
Node31	NA	521	629	31	
Node32	NA	706	879	32	
Node33	NA	632	54	33	
Node34	NA	820	552	34	
Node35	NA	968	837	35	
Node36	NA	11	230	36	
Node37	NA	748	763	37	
Node38	NA	790	763	38	
Node39	NA	352	176	39	
Node40	NA	668	773	40	
Node41	NA	594	471	41	
Node42	NA	407	333	42	
Node43	NA	808	778	43	
Node44	NA	27	767	44	
Node45	NA	407	693	45	
Node46	NA	631	718	46	
Node47	NA	137	597	47	
Node48	NA	392	658	48	
Node49	NA	626	803	49	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node2	Node0	100.0kbps	30	20ms	
Node2	Node1	100.0kbps	30	20ms	
Node3	Node2	100.0kbps	30	20ms	
Node3	Node1	100.0kbps	30	20ms	
Node4	Node3	100.0kbps	30	20ms	
Node4	Node1	100.0kbps	30	20ms	
Node5	Node2	100.0kbps	30	20ms	
Node5	Node3	100.0kbps	30	20ms	
Node6	Node5	100.0kbps	30	20ms	
Node6	Node2	100.0kbps	30	20ms	
Node7	Node4	100.0kbps	30	20ms	
Node7	Node0	100.0kbps	30	20ms	
Node8	Node6	100.0kbps	30	20ms	
Node8	Node0	100.0kbps	30	20ms	
Node9	Node0	100.0kbps	30	20ms	
Node9	Node1	100.0kbps	30	20ms	
Node10	Node7	100.0kbps	30	20ms	
Node10	Node3	100.0kbps	30	20ms	
Node11	Node6	100.0kbps	30	20ms	
Node11	Node4	100.0kbps	30	20ms	
Node12	Node0	100.0kbps	30	20ms	
Node12	Node9	100.0kbps	30	20ms	
Node13	Node0	100.0kbps	30	20ms	
Node13	Node9	100.0kbps	30	20ms	
Node14	Node0	100.0kbps	30	20ms	
Node14	Node12	100.0kbps	30	20ms	
Node15	Node12	100.0kbps	30	20ms	
Node15	Node9	100.0kbps	30	20ms	
Node16	Node0	100.0kbps	30	20ms	
Node16	Node13	100.0kbps	30	20ms	
Node17	Node7	100.0kbps	30	20ms	
Node17	Node5	100.0kbps	30	20ms	
Node18	Node10	100.0kbps	30	20ms	
Node18	Node0	100.0kbps	30	20ms	
Node19	Node15	100.0kbps	30	20ms	
Node19	Node12	100.0kbps	30	20ms	
Node20	Node3	100.0kbps	30	20ms	
Node20	Node2	100.0kbps	30	20ms	
Node21	Node7	100.0kbps	30	20ms	
Node21	Node17	100.0kbps	30	20ms	
Node22	Node2	100.0kbps	30	20ms	
Node22	Node13	100.0kbps	30	20ms	
Node23	Node15	100.0kbps	30	20ms	
Node23	Node22	100.0kbps	30	20ms	
Node24	Node12	100.0kbps	30	20ms	
Node24	Node11	100.0kbps	30	20ms	
Node25	Node10	100.0kbps	30	20ms	
Node25	Node2	100.0kbps	30	20ms	
Node26	Node20	100.0kbps	30	20ms	
Node26	Node10	100.0kbps	30	20ms	
Node27	Node5	100.0kbps	30	20ms	
Node27	Node7	100.0kbps	30	20ms	
Node28	Node24	100.0kbps	30	20ms	
Node28	Node1	100.0kbps	30	20ms	
Node29	Node0	100.0kbps	30	20ms	
Node29	Node6	100.0kbps	30	20ms	
Node30	Node21	100.0kbps	30	20ms	
Node30	Node18	100.0kbps	30	20ms	
Node31	Node9	100.0kbps	30	20ms	
Node31	Node3	100.0kbps	30	20ms	
Node32	Node25	100.0kbps	30	20ms	
Node32	Node0	100.0kbps	30	20ms	
Node33	Node22	100.0kbps	30	20ms	
Node33	Node23	100.0kbps	30	20ms	
Node34	Node32	100.0kbps	30	20ms	
Node34	Node21	100.0kbps	30	20ms	
Node35	Node34	100.0kbps	30	20ms	
Node35	Node30	100.0kbps	30	20ms	
Node36	Node10	100.0kbps	30	20ms	
Node36	Node13	100.0kbps	30	20ms	
Node37	Node33	100.0kbps	30	20ms	
Node37	Node12	100.0kbps	30	20ms	
Node38	Node37	100.0kbps	30	20ms	
Node38	Node35	100.0kbps	30	20ms	
Node39	Node19	100.0kbps	30	20ms	
Node39	Node13	100.0kbps	30	20ms	
Node40	Node30	100.0kbps	30	20ms	
Node40	Node32	100.0kbps	30	20ms	
Node41	Node40	100.0kbps	30	20ms	
Node41	Node26	100.0kbps	30	20ms	
Node42	Node18	100.0kbps	30	20ms	
Node42	Node13	100.0kbps	30	20ms	
Node43	Node6	100.0kbps	30	20ms	
Node43	Node35	100.0kbps	30	20ms	
Node44	Node9	100.0kbps	30	20ms	
Node44	Node13	100.0kbps	30	20ms	
Node45	Node3	100.0kbps	30	20ms	
Node45	Node26	100.0kbps	30	20ms	
Node46	Node40	100.0kbps	30	20ms	
Node46	Node6	100.0kbps	30	20ms	
Node47	Node36	100.0kbps	30	20ms	
Node47	Node1	100.0kbps	30	20ms	
Node48	Node42	100.0kbps	30	20ms	
Node48	Node31	100.0kbps	30	20ms	
Node49	Node28	100.0kbps	30	20ms	
Node49	Node40	100.0kbps	30	20ms	
Node0	Node19	100.0kbps	30	20ms	
Node0	Node43	100.0kbps	30	20ms	
Node1	Node45	100.0kbps	30	20ms	
Node1	Node44	100.0kbps	30	20ms	
