# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	768	689	0	
Node1	NA	793	809	1	
Node2	NA	178	507	2	
Node3	NA	21	403	3	
Node4	NA	580	740	4	
Node5	NA	146	137	5	
Node6	NA	818	678	6	
Node7	NA	422	540	7	
Node8	NA	794	585	8	
Node9	NA	770	985	9	
Node10	NA	62	525	10	
Node11	NA	704	845	11	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node4	Node0	100.0kbps	30	20ms	
Node4	Node3	100.0kbps	30	20ms	
Node4	Node1	100.0kbps	30	20ms	
Node4	Node2	100.0kbps	30	20ms	
Node5	Node2	100.0kbps	30	20ms	
Node5	Node3	100.0kbps	30	20ms	
Node5	Node0	100.0kbps	30	20ms	
Node5	Node4	100.0kbps	30	20ms	
Node6	Node0	100.0kbps	30	20ms	
Node6	Node1	100.0kbps	30	20ms	
Node6	Node4	100.0kbps	30	20ms	
Node6	Node2	100.0kbps	30	20ms	
Node7	Node1	100.0kbps	30	20ms	
Node7	Node5	100.0kbps	30	20ms	
Node7	Node2	100.0kbps	30	20ms	
Node7	Node0	100.0kbps	30	20ms	
Node8	Node6	100.0kbps	30	20ms	
Node8	Node0	100.0kbps	30	20ms	
Node8	Node1	100.0kbps	30	20ms	
Node8	Node5	100.0kbps	30	20ms	
Node9	Node8	100.0kbps	30	20ms	
Node9	Node1	100.0kbps	30	20ms	
Node9	Node6	100.0kbps	30	20ms	
Node9	Node0	100.0kbps	30	20ms	
Node10	Node1	100.0kbps	30	20ms	
Node10	Node3	100.0kbps	30	20ms	
Node10	Node2	100.0kbps	30	20ms	
Node10	Node4	100.0kbps	30	20ms	
Node11	Node4	100.0kbps	30	20ms	
Node11	Node1	100.0kbps	30	20ms	
Node11	Node9	100.0kbps	30	20ms	
Node11	Node6	100.0kbps	30	20ms	
Node0	Node1	100.0kbps	30	20ms	
Node0	Node3	100.0kbps	30	20ms	
Node2	Node3	100.0kbps	30	20ms	
Node2	Node0	100.0kbps	30	20ms	
Node2	Node1	100.0kbps	30	20ms	
Node3	Node7	100.0kbps	30	20ms	
Node3	Node6	100.0kbps	30	20ms	
Node3	Node1	100.0kbps	30	20ms	
