# ZhangYu 16-Mar-2018 

router

# node	comment	yPos	xPos	systemID
Node0	NA	129	930	0	
Node1	NA	800	727	1	
Node2	NA	962	444	2	
Node3	NA	783	48	3	
Node4	NA	640	762	4	
Node5	NA	276	460	5	
Node6	NA	57	862	6	
Node7	NA	647	808	7	
Node8	NA	611	640	8	
Node9	NA	185	779	9	
Node10	NA	40	105	10	
Node11	NA	759	210	11	
Node12	NA	98	106	12	
Node13	NA	516	615	13	
Node14	NA	979	527	14	
Node15	NA	550	365	15	
Node16	NA	491	257	16	
Node17	NA	813	286	17	
Node18	NA	870	803	18	
Node19	NA	201	318	19	

link

#srcNode	dstNode	bandwidth	metric	delay	queue	
Node4	Node1	100.0kbps	30	20ms	
Node4	Node2	100.0kbps	30	20ms	
Node4	Node0	100.0kbps	30	20ms	
Node4	Node3	100.0kbps	30	20ms	
Node5	Node4	100.0kbps	30	20ms	
Node5	Node2	100.0kbps	30	20ms	
Node5	Node3	100.0kbps	30	20ms	
Node5	Node0	100.0kbps	30	20ms	
Node6	Node5	100.0kbps	30	20ms	
Node6	Node0	100.0kbps	30	20ms	
Node6	Node4	100.0kbps	30	20ms	
Node6	Node3	100.0kbps	30	20ms	
Node7	Node2	100.0kbps	30	20ms	
Node7	Node4	100.0kbps	30	20ms	
Node7	Node5	100.0kbps	30	20ms	
Node7	Node0	100.0kbps	30	20ms	
Node8	Node4	100.0kbps	30	20ms	
Node8	Node6	100.0kbps	30	20ms	
Node8	Node1	100.0kbps	30	20ms	
Node8	Node7	100.0kbps	30	20ms	
Node9	Node5	100.0kbps	30	20ms	
Node9	Node0	100.0kbps	30	20ms	
Node9	Node8	100.0kbps	30	20ms	
Node9	Node6	100.0kbps	30	20ms	
Node10	Node6	100.0kbps	30	20ms	
Node10	Node4	100.0kbps	30	20ms	
Node10	Node2	100.0kbps	30	20ms	
Node10	Node9	100.0kbps	30	20ms	
Node11	Node2	100.0kbps	30	20ms	
Node11	Node8	100.0kbps	30	20ms	
Node11	Node3	100.0kbps	30	20ms	
Node11	Node4	100.0kbps	30	20ms	
Node12	Node11	100.0kbps	30	20ms	
Node12	Node6	100.0kbps	30	20ms	
Node12	Node10	100.0kbps	30	20ms	
Node12	Node2	100.0kbps	30	20ms	
Node13	Node8	100.0kbps	30	20ms	
Node13	Node9	100.0kbps	30	20ms	
Node13	Node2	100.0kbps	30	20ms	
Node13	Node1	100.0kbps	30	20ms	
Node14	Node2	100.0kbps	30	20ms	
Node14	Node8	100.0kbps	30	20ms	
Node14	Node0	100.0kbps	30	20ms	
Node14	Node11	100.0kbps	30	20ms	
Node15	Node7	100.0kbps	30	20ms	
Node15	Node13	100.0kbps	30	20ms	
Node15	Node12	100.0kbps	30	20ms	
Node15	Node11	100.0kbps	30	20ms	
Node16	Node10	100.0kbps	30	20ms	
Node16	Node4	100.0kbps	30	20ms	
Node16	Node11	100.0kbps	30	20ms	
Node16	Node3	100.0kbps	30	20ms	
Node17	Node15	100.0kbps	30	20ms	
Node17	Node11	100.0kbps	30	20ms	
Node17	Node13	100.0kbps	30	20ms	
Node17	Node2	100.0kbps	30	20ms	
Node18	Node14	100.0kbps	30	20ms	
Node18	Node2	100.0kbps	30	20ms	
Node18	Node17	100.0kbps	30	20ms	
Node18	Node13	100.0kbps	30	20ms	
Node19	Node12	100.0kbps	30	20ms	
Node19	Node4	100.0kbps	30	20ms	
Node19	Node15	100.0kbps	30	20ms	
Node19	Node10	100.0kbps	30	20ms	
Node0	Node2	100.0kbps	30	20ms	
Node0	Node8	100.0kbps	30	20ms	
Node0	Node1	100.0kbps	30	20ms	
Node0	Node15	100.0kbps	30	20ms	
Node1	Node2	100.0kbps	30	20ms	
Node1	Node6	100.0kbps	30	20ms	
Node1	Node7	100.0kbps	30	20ms	
Node1	Node5	100.0kbps	30	20ms	
Node2	Node3	100.0kbps	30	20ms	
Node2	Node15	100.0kbps	30	20ms	
Node2	Node8	100.0kbps	30	20ms	
Node2	Node9	100.0kbps	30	20ms	
Node3	Node15	100.0kbps	30	20ms	
Node3	Node9	100.0kbps	30	20ms	
Node3	Node13	100.0kbps	30	20ms	
Node3	Node14	100.0kbps	30	20ms	
